scope,measurement_file,metric,sample_count,mean,median,p25,p75,p99,min,max,comparison_basis,improvement_percent
measurement,scan_zipf_full_034.txt,prefetch_elapsed_us,1,135.0,135.0,135.0,135.0,135.0,135.0,135.0,,
measurement,scan_zipf_full_034.txt,first_query_latency_us,1,447.08,447.08,447.08,447.08,447.08,447.08,447.08,same-layout paired baseline,-0.7345320174845638
measurement,scan_zipf_full_034.txt,first_query_improvement_percent,1,-0.7345320174845638,-0.7345320174845638,-0.7345320174845638,-0.7345320174845638,-0.7345320174845638,-0.7345320174845638,-0.7345320174845638,same-layout paired baseline,-0.7345320174845638
measurement,scan_zipf_full_034.txt,effective_first_query_latency_us,1,582.0799999999999,582.0799999999999,582.0799999999999,582.0799999999999,582.0799999999999,582.0799999999999,582.0799999999999,same-layout paired baseline,-31.152268937857674
measurement,scan_zipf_full_034.txt,effective_first_query_improvement_percent,1,-31.152268937857674,-31.152268937857674,-31.152268937857674,-31.152268937857674,-31.152268937857674,-31.152268937857674,-31.152268937857674,same-layout paired baseline,-31.152268937857674
measurement,scan_zipf_full_034.txt,average_latency_us,1,45.36,45.36,45.36,45.36,45.36,45.36,45.36,same-layout paired baseline,1.626545217957059
measurement,scan_zipf_full_034.txt,average_improvement_percent,1,1.626545217957059,1.626545217957059,1.626545217957059,1.626545217957059,1.626545217957059,1.626545217957059,1.626545217957059,same-layout paired baseline,1.626545217957059
measurement,scan_zipf_full_034.txt,major_page_faults,1,241.0,241.0,241.0,241.0,241.0,241.0,241.0,,
measurement,scan_zipf_full_034.txt,minor_page_faults,1,118.0,118.0,118.0,118.0,118.0,118.0,118.0,,
measurement,scan_zipf_full_034.txt,resident_after_cold_pages,1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,
measurement,scan_zipf_full_034.txt,requested_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,scan_zipf_full_034.txt,successful_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
