workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
C,orig,layers_34,async,128,5,0,0.00,100.00,1011.32,253.36,1264.68,1.59,24.00,25.00,1.99,54015704
C,orig,layers_46,async,128,5,0,0.00,100.00,1010.46,265.97,1276.43,1.61,24.00,25.00,1.99,54020108
C,orig,layers_64,async,128,5,0,0.00,100.00,1016.03,297.13,1313.16,1.61,24.00,25.00,1.99,54020392
C,orig,layers_92,async,128,5,0,0.00,100.00,631.47,350.27,981.74,1.61,24.00,25.00,1.99,54020504
A,orig,baseline,baseline,128,6,0,0.00,0.00,500.25,0.00,500.25,2.18,180.00,270.00,1.99,54021068
B,orig,baseline,baseline,128,6,0,0.00,0.00,727.82,0.00,727.82,2.45,181.00,273.00,1.99,54024312
C,orig,baseline,baseline,128,6,0,0.00,0.00,1061.39,0.00,1061.39,1.60,24.00,25.00,1.99,54026116
A,orig,layers_1,async,128,6,0,0.00,100.00,635.42,239.39,874.81,2.17,180.00,269.00,1.99,54026036
A,orig,layers_2,async,128,6,0,0.00,100.00,653.12,243.49,896.61,2.20,180.00,269.00,1.99,54027308
A,orig,layers_3,async,128,6,0,0.00,100.00,633.01,242.72,875.73,2.17,180.00,269.00,1.99,54027384
A,orig,layers_5,async,128,6,0,0.00,100.00,336.48,244.84,581.32,2.22,180.00,271.00,1.99,54028216
A,orig,layers_8,async,128,6,0,0.00,100.00,329.85,248.58,578.43,2.20,180.00,271.00,1.99,54030424
A,orig,layers_13,async,128,6,0,0.00,100.00,367.85,258.52,626.37,2.16,179.00,278.00,1.99,54298416
A,orig,layers_21,async,128,6,0,0.00,100.00,508.69,269.85,778.54,2.21,178.00,283.00,1.99,54022724
A,orig,layers_34,async,128,6,0,0.00,100.00,381.23,282.16,663.39,2.18,178.00,283.00,1.99,54022996
A,orig,layers_46,async,128,6,0,0.00,100.00,337.57,295.00,632.57,2.18,178.00,283.00,1.99,54023644
A,orig,layers_64,async,128,6,0,0.00,100.00,304.69,294.55,599.24,2.19,178.00,283.00,1.99,54024088
A,orig,layers_92,async,128,6,0,0.00,100.00,337.37,332.05,669.42,2.14,178.00,283.00,1.99,54030240
B,orig,layers_1,async,128,6,0,0.00,100.00,687.11,209.02,896.13,2.30,182.00,271.00,1.99,54032388
B,orig,layers_2,async,128,6,0,0.00,0.00,690.18,464.64,1154.82,2.28,182.00,271.00,1.99,54032472
B,orig,layers_3,async,128,6,0,0.00,100.00,685.76,210.54,896.30,2.31,182.00,271.00,1.99,54033920
B,orig,layers_5,async,128,6,0,0.00,100.00,393.92,212.76,606.68,2.33,182.00,272.00,1.99,54034952
B,orig,layers_8,async,128,6,0,0.00,100.00,374.96,215.49,590.45,2.34,182.00,270.00,1.99,54034980
B,orig,layers_13,async,128,6,0,0.00,100.00,379.86,224.54,604.40,2.33,183.00,272.00,1.99,54035456
B,orig,layers_21,async,128,6,0,0.00,100.00,394.22,232.79,627.01,2.27,181.00,278.00,1.99,54037076
B,orig,layers_34,async,128,6,0,0.00,100.00,1117.73,252.43,1370.16,2.29,181.00,277.00,1.99,54037076
B,orig,layers_46,async,128,6,0,0.00,100.00,377.32,272.23,649.55,2.26,181.00,278.00,1.99,54036652
B,orig,layers_64,async,128,6,0,0.00,100.00,384.05,296.03,680.08,2.28,181.00,278.00,1.99,54037496
B,orig,layers_92,async,128,6,0,0.00,100.00,387.98,358.80,746.78,2.33,181.00,277.00,1.99,54037408
C,orig,layers_1,async,128,6,0,0.00,100.00,1023.45,205.87,1229.32,1.60,24.00,25.00,2.00,54038884
C,orig,layers_2,async,128,6,0,0.00,100.00,1020.45,206.48,1226.93,1.61,24.00,25.00,2.00,54038144
C,orig,layers_3,async,128,6,0,0.00,100.00,1014.72,206.86,1221.58,1.61,24.00,25.00,2.00,54038464
C,orig,layers_5,async,128,6,0,0.00,100.00,1023.55,213.13,1236.68,1.61,24.00,25.00,2.00,54038384
C,orig,layers_8,async,128,6,0,0.00,100.00,1014.16,217.98,1232.14,1.61,24.00,25.00,2.00,54039080
C,orig,layers_13,async,128,6,0,0.00,100.00,1016.94,220.31,1237.25,1.63,24.00,25.00,2.00,54039548
C,orig,layers_21,async,128,6,0,0.00,100.00,1016.25,265.74,1281.99,1.63,24.00,25.00,2.00,54039968
C,orig,layers_34,async,128,6,0,0.00,100.00,1012.22,258.29,1270.51,1.64,24.00,25.00,2.00,54041332
C,orig,layers_46,async,128,6,0,0.00,100.00,893.89,270.78,1164.67,1.61,24.00,25.00,2.00,54028620
C,orig,layers_64,async,128,6,0,0.00,100.00,1020.01,308.44,1328.45,1.62,24.00,25.00,2.00,54037700
C,orig,layers_92,async,128,6,0,0.00,100.00,639.50,344.32,983.82,1.62,24.00,25.00,2.00,54037520
