op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
523,read,40,1,100,6311,0,0
524,read,486412,1,100,194466,1,0
525,read,76129,1,100,212339,1,0
526,read,23,1,100,6101,0,0
527,read,35,1,100,3467,0,0
528,read,1,1,100,3096,0,0
529,read,198094,1,100,7344,0,1
530,read,176,1,100,3978,0,0
531,read,764,1,100,3657,0,0
532,read,130968,1,100,4258,0,0
533,read,263,1,100,3777,0,0
534,read,1,1,100,2975,0,0
535,read,455,1,100,3547,0,0
536,read,20639,1,100,4348,0,0
537,read,877,1,100,3526,0,0
538,read,67,1,100,3336,0,0
539,read,53739,1,100,189526,1,0
540,read,1419,1,100,10781,0,0
541,read,10716,1,100,4829,0,0
542,read,45,1,100,3456,0,0
543,read,15,1,100,3447,0,0
544,read,3,1,100,3186,0,0
545,read,1,1,100,2905,0,0
546,read,14,1,100,3046,0,0
547,read,264541,1,100,182944,1,0
548,read,12,1,100,3246,0,0
549,read,3,1,100,2995,0,0
550,read,7,1,100,3036,0,0
551,read,346303,1,100,4529,0,0
552,read,8135,1,100,3817,0,0
553,read,49991,1,100,4478,0,0
554,read,542,1,100,3727,0,0
555,read,9,1,100,3106,0,0
556,read,531577,1,100,362441,2,0
557,read,10,1,100,3126,0,0
558,read,12,1,100,3016,0,0
559,read,128606,1,100,3597,0,0
560,read,93,1,100,3387,0,0
561,read,148721,1,100,6272,0,1
562,read,1,1,100,3056,0,0
563,read,17,1,100,2995,0,0
564,read,36433,1,100,167294,1,0
565,read,1,1,100,3196,0,0
566,read,3,1,100,5580,0,0
567,read,1,1,100,2915,0,0
568,read,5406,1,100,7804,0,1
569,read,11,1,100,3216,0,0
570,read,34,1,100,3206,0,0
571,read,7,1,100,2926,0,0
572,read,21288,1,100,3757,0,0
573,read,29,1,100,3055,0,0
574,read,17096,1,100,3587,0,0
575,read,5415,1,100,3316,0,0
576,read,108105,1,100,4578,0,0
577,read,47259,1,100,5831,0,1
578,read,295,1,100,3297,0,0
579,read,7,1,100,2956,0,0
580,read,15,1,100,2956,0,0
581,read,357,1,100,3276,0,0
582,read,12,1,100,2935,0,0
583,read,168,1,100,3416,0,0
584,read,6229,1,100,3576,0,0
585,read,20,1,100,2985,0,0
586,read,268,1,100,3156,0,0
587,read,269241,1,100,4298,0,0
588,read,258,1,100,3056,0,0
589,read,37,1,100,2986,0,0
590,read,2591,1,100,3787,0,0
591,read,257,1,100,3106,0,0
592,read,311070,1,100,175781,1,0
593,read,1,1,100,3166,0,0
594,read,56,1,100,3266,0,0
595,read,2578,1,100,3246,0,0
596,read,1358,1,100,3517,0,0
597,read,484615,1,100,6252,0,1
598,read,61,1,100,3116,0,0
599,read,1,1,100,2935,0,0
600,read,3,1,100,2885,0,0
601,read,20705,1,100,3476,0,0
602,read,30,1,100,2975,0,0
603,read,207759,1,100,6742,0,1
604,read,12854,1,100,3747,0,0
605,read,3384,1,100,3477,0,0
606,read,42,1,100,3056,0,0
607,read,30911,1,100,3586,0,0
608,read,229925,1,100,336553,2,0
609,read,868,1,100,1963,0,0
610,read,480125,1,100,170350,1,0
611,read,1,1,100,1563,0,0
612,read,5614,1,100,2124,0,0
613,read,621,1,100,1873,0,0
614,read,557,1,100,1743,0,0
615,read,4162,1,100,3317,0,1
616,read,2208,1,100,1994,0,0
617,read,93157,1,100,170801,1,0
618,read,12841,1,100,1813,0,0
619,read,4503,1,100,2004,0,0
620,read,1651,1,100,1794,0,0
621,read,3022,1,100,2023,0,0
622,read,5,1,100,1633,0,0
623,read,64,1,100,1613,0,0
624,read,37706,1,100,2014,0,0
625,read,147,1,100,2265,0,0
626,read,44,1,100,1613,0,0
627,read,2722,1,100,1973,0,0
628,read,755,1,100,1743,0,0
629,read,3348,1,100,2024,0,0
630,read,2,1,100,1462,0,0
631,read,114406,1,100,166784,1,0
632,read,3,1,100,1573,0,0
633,read,162,1,100,1603,0,0
634,read,3,1,100,1513,0,0
635,read,4,1,100,1452,0,0
636,read,164998,1,100,3998,0,1
637,read,68668,1,100,2495,0,0
638,read,40,1,100,1483,0,0
639,read,118164,1,100,166293,1,0
640,read,3,1,100,1573,0,0
641,read,815,1,100,1844,0,0
642,read,5,1,100,1432,0,0
643,read,86,1,100,1543,0,0
644,read,339931,1,100,173636,1,0
645,read,473,1,100,1803,0,0
646,read,33138,1,100,149110,1,0
647,read,233458,1,100,167575,1,0
648,read,132,1,100,1653,0,0
649,read,1607,1,100,1963,0,0
650,read,191787,1,100,170561,1,0
651,read,573424,1,100,337104,2,0
652,read,137114,1,100,160451,1,0
653,read,436,1,100,1803,0,0
654,read,26354,1,100,2415,0,0
655,read,125367,1,100,170540,1,0
656,read,2524,1,100,3476,0,1
657,read,1,1,100,1533,0,0
658,read,2,1,100,1483,0,0
659,read,55346,1,100,15859,0,1
660,read,24,1,100,1563,0,0
661,read,32,1,100,1573,0,0
662,read,2,1,100,1452,0,0
663,read,1,1,100,1493,0,0
664,read,4,1,100,1453,0,0
665,read,286606,1,100,170281,1,0
666,read,988,1,100,2024,0,0
667,read,286937,1,100,3236,0,1
668,read,857,1,100,1603,0,0
669,read,39604,1,100,162154,1,0
670,read,50143,1,100,3477,0,1
671,read,557,1,100,1563,0,0
672,read,342720,1,100,181591,1,0
673,read,15188,1,100,10269,0,1
674,read,380394,1,100,234370,1,0
675,read,34415,1,100,2114,0,0
676,read,298,1,100,1713,0,0
677,read,253,1,100,1633,0,0
678,read,30,1,100,1492,0,0
679,read,4521,1,100,2014,0,0
680,read,185,1,100,1653,0,0
681,read,1,1,100,1482,0,0
682,read,8,1,100,1513,0,0
683,read,26682,1,100,1853,0,0
684,read,21083,1,100,1964,0,0
685,read,3,1,100,1483,0,0
686,read,3,1,100,1453,0,0
687,read,1,1,100,1473,0,0
688,read,1,1,100,1433,0,0
689,read,6302,1,100,1934,0,0
690,read,15,1,100,1473,0,0
691,read,171521,1,100,156675,1,0
692,read,1755,1,100,1983,0,0
693,read,30073,1,100,2074,0,0
694,read,1101,1,100,1903,0,0
695,read,8272,1,100,1994,0,0
696,read,21805,1,100,150974,1,0
697,read,11457,1,100,1974,0,0
698,read,374,1,100,2084,0,0
699,read,1,1,100,1443,0,0
700,read,17114,1,100,1754,0,0
701,read,18074,1,100,162585,1,0
702,read,4139,1,100,1833,0,0
703,read,82,1,100,1563,0,0
704,read,50726,1,100,3216,0,1
705,read,37892,1,100,2074,0,0
706,read,8,1,100,1463,0,0
707,read,57472,1,100,3747,0,1
708,read,23162,1,100,1873,0,0
709,read,26379,1,100,1934,0,0
710,read,1,1,100,1433,0,0
711,read,160,1,100,1613,0,0
712,read,65892,1,100,147988,1,0
713,read,3766,1,100,2084,0,0
714,read,3,1,100,1482,0,0
715,read,3,1,100,1453,0,0
716,read,115194,1,100,3937,0,1
717,read,664,1,100,1984,0,0
718,read,10,1,100,1443,0,0
719,read,11019,1,100,1893,0,0
720,read,5,1,100,1463,0,0
721,read,136,1,100,1623,0,0
722,read,24,1,100,1443,0,0
723,read,17,1,100,1472,0,0
724,read,2027,1,100,1803,0,0
725,read,33609,1,100,2355,0,0
726,read,4625,1,100,2114,0,0
727,read,253,1,100,1483,0,0
728,read,59791,1,100,165631,1,0
729,read,13106,1,100,2034,0,0
730,read,101574,1,100,183054,1,0
731,read,526,1,100,2094,0,0
732,read,1,1,100,1453,0,0
733,read,6514,1,100,1834,0,0
734,read,12,1,100,1473,0,0
735,read,859,1,100,1653,0,0
736,read,63,1,100,1563,0,0
737,read,661,1,100,1562,0,0
738,read,22497,1,100,2214,0,0
739,read,163,1,100,1463,0,0
740,read,280,1,100,1713,0,0
741,read,21792,1,100,3326,0,1
742,read,92882,1,100,3476,0,1
743,read,13205,1,100,1944,0,0
744,read,379,1,100,1543,0,0
745,read,1,1,100,1443,0,0
746,read,4249,1,100,110939,1,0
747,read,28,1,100,1633,0,0
748,read,3043,1,100,1713,0,0
749,read,34,1,100,1492,0,0
750,read,137876,1,100,2555,0,1
751,read,132,1,100,1513,0,0
