scope,measurement_file,metric,sample_count,mean,median,p25,p75,p99,min,max,comparison_basis,improvement_percent
measurement,read_zipf_full_033.txt,effective_first_query_improvement_percent,1,-46.4959533661228,-46.4959533661228,-46.4959533661228,-46.4959533661228,-46.4959533661228,-46.4959533661228,-46.4959533661228,same-layout paired baseline,-46.4959533661228
measurement,read_zipf_full_033.txt,average_latency_us,1,46.02,46.02,46.02,46.02,46.02,46.02,46.02,same-layout paired baseline,5.793244626407366
measurement,read_zipf_full_033.txt,average_improvement_percent,1,5.793244626407366,5.793244626407366,5.793244626407366,5.793244626407366,5.793244626407366,5.793244626407366,5.793244626407366,same-layout paired baseline,5.793244626407366
measurement,read_zipf_full_033.txt,major_page_faults,1,253.0,253.0,253.0,253.0,253.0,253.0,253.0,,
measurement,read_zipf_full_033.txt,minor_page_faults,1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,
measurement,read_zipf_full_033.txt,resident_after_cold_pages,1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,
measurement,read_zipf_full_033.txt,requested_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,read_zipf_full_033.txt,successful_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,read_zipf_full_036.txt,prefetch_elapsed_us,1,134.0,134.0,134.0,134.0,134.0,134.0,134.0,,
measurement,read_zipf_full_036.txt,first_query_latency_us,1,36.29,36.29,36.29,36.29,36.29,36.29,36.29,same-layout paired baseline,80.76739625841327
measurement,read_zipf_full_036.txt,first_query_improvement_percent,1,80.76739625841327,80.76739625841327,80.76739625841327,80.76739625841327,80.76739625841327,80.76739625841327,80.76739625841327,same-layout paired baseline,80.76739625841327
measurement,read_zipf_full_036.txt,effective_first_query_latency_us,1,170.29,170.29,170.29,170.29,170.29,170.29,170.29,same-layout paired baseline,9.751444167682445
measurement,read_zipf_full_036.txt,effective_first_query_improvement_percent,1,9.751444167682445,9.751444167682445,9.751444167682445,9.751444167682445,9.751444167682445,9.751444167682445,9.751444167682445,same-layout paired baseline,9.751444167682445
measurement,read_zipf_full_036.txt,average_latency_us,1,41.73,41.73,41.73,41.73,41.73,41.73,41.73,same-layout paired baseline,1.5801886792452873
measurement,read_zipf_full_036.txt,average_improvement_percent,1,1.5801886792452873,1.5801886792452873,1.5801886792452873,1.5801886792452873,1.5801886792452873,1.5801886792452873,1.5801886792452873,same-layout paired baseline,1.5801886792452873
measurement,read_zipf_full_036.txt,major_page_faults,1,245.0,245.0,245.0,245.0,245.0,245.0,245.0,,
measurement,read_zipf_full_036.txt,minor_page_faults,1,62.0,62.0,62.0,62.0,62.0,62.0,62.0,,
measurement,read_zipf_full_036.txt,resident_after_cold_pages,1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,
measurement,read_zipf_full_036.txt,requested_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,read_zipf_full_036.txt,successful_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
strategy,,prefetch_elapsed_us,5,166.4,134.0,133.0,144.0,292.0,129.0,292.0,,
strategy,,first_query_latency_us,5,113.33,36.07,35.39,36.29,433.94,24.96,433.94,same-layout paired baseline,64.3426462949593
strategy,,first_query_improvement_percent,5,64.3426462949593,81.1851233634135,80.76739625841327,83.82688968101637,88.85962954697611,-12.925807375022774,88.85962954697611,same-layout paired baseline,64.3426462949593
strategy,,effective_first_query_latency_us,5,279.73,180.07,170.29,316.96,562.94,168.39,562.94,same-layout paired baseline,-9.81898424316687
strategy,,effective_first_query_improvement_percent,5,-9.81898424316687,6.071670752699397,-41.46842222718142,9.751444167682445,23.04633945708802,-46.4959533661228,23.04633945708802,same-layout paired baseline,-9.81898424316687
strategy,,average_latency_us,5,44.775999999999996,44.26,42.93,46.02,48.94,41.73,48.94,same-layout paired baseline,0.9788882601310211
strategy,,average_improvement_percent,5,0.9788882601310211,0.20293122886133802,-0.4680552305172077,1.5801886792452873,5.793244626407366,-2.2138680033416773,5.793244626407366,same-layout paired baseline,0.9788882601310211
strategy,,major_page_faults,5,255.6,253.0,245.0,256.0,280.0,244.0,280.0,,
strategy,,minor_page_faults,5,64.6,64.0,62.0,70.0,72.0,55.0,72.0,,
strategy,,resident_after_cold_pages,5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,
strategy,,requested_selected_resident_ratio,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
strategy,,successful_selected_resident_ratio,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
