op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
536,scan,1,50,5000,3897,0,0
537,scan,4,50,5000,3857,0,0
538,scan,745,50,5000,4509,0,0
539,scan,16,50,5000,3968,0,0
540,scan,284922,50,5000,167494,1,0
541,scan,21,50,5000,3978,0,0
542,scan,3,50,5000,3937,0,0
543,scan,24837,50,5000,5370,0,0
544,scan,1,50,5000,3877,0,0
545,scan,81527,50,5000,5931,0,0
546,scan,595,50,5000,3977,0,0
547,scan,302850,50,5000,183625,1,0
548,scan,53897,50,5000,162636,1,0
549,scan,5,50,5000,3928,0,0
550,scan,2965,50,5000,5780,0,0
551,scan,1,50,5000,3887,0,0
552,scan,65828,50,5000,140164,1,0
553,scan,73,50,5000,3998,0,0
554,scan,6261,50,5000,5650,0,0
555,scan,2241,50,5000,5340,0,0
556,scan,7826,50,5000,7284,0,1
557,scan,111,50,5000,4037,0,0
558,scan,5430,50,5000,5741,0,0
559,scan,3,50,5000,3937,0,0
560,scan,5,50,5000,3837,0,0
561,scan,3,50,5000,3907,0,0
562,scan,165,50,5000,3967,0,0
563,scan,1,50,5000,3867,0,0
564,scan,28,50,5000,3998,0,0
565,scan,52252,50,5000,4920,0,0
566,scan,3315,50,5000,5150,0,0
567,scan,837,50,5000,4248,0,0
568,scan,242,50,5000,4438,0,0
569,scan,2622,50,5000,4969,0,0
570,scan,129237,50,5000,165641,1,0
571,scan,25,50,5000,4188,0,0
572,scan,174,50,5000,4027,0,0
573,scan,1717,50,5000,5370,0,0
574,scan,5,50,5000,3917,0,0
575,scan,911,50,5000,4038,0,0
576,scan,20,50,5000,3988,0,0
577,scan,4,50,5000,3927,0,0
578,scan,12303,50,5000,137518,1,0
579,scan,41018,50,5000,158789,1,0
580,scan,333947,50,5000,339609,2,0
581,scan,19,50,5000,4057,0,0
582,scan,161536,50,5000,4669,0,0
583,scan,1015,50,5000,4258,0,0
584,scan,56335,50,5000,173907,1,0
585,scan,179,50,5000,4038,0,0
586,scan,40346,50,5000,6802,0,1
587,scan,156,50,5000,3968,0,0
588,scan,40061,50,5000,4749,0,0
589,scan,40,50,5000,3947,0,0
590,scan,7635,50,5000,5611,0,0
591,scan,30574,50,5000,154390,1,1
592,scan,6,50,5000,4007,0,0
593,scan,1,50,5000,3867,0,0
594,scan,17,50,5000,3957,0,0
595,scan,1,50,5000,3898,0,0
596,scan,148316,50,5000,177223,1,0
597,scan,33,50,5000,3938,0,0
598,scan,40,50,5000,3958,0,0
599,scan,268432,50,5000,164829,1,0
600,scan,7,50,5000,3988,0,0
601,scan,347,50,5000,4067,0,0
602,scan,4,50,5000,3997,0,0
603,scan,144048,50,5000,178406,1,0
604,scan,31,50,5000,3998,0,0
605,scan,122275,50,5000,163928,1,0
606,scan,66,50,5000,4017,0,0
607,scan,2950,50,5000,4398,0,0
608,scan,7,50,5000,3927,0,0
609,scan,1,50,5000,3938,0,0
610,scan,10574,50,5000,8486,0,2
611,scan,234887,50,5000,161734,1,0
612,scan,24009,50,5000,7905,0,1
613,scan,16,50,5000,4047,0,0
614,scan,291170,50,5000,173917,1,0
615,scan,1480,50,5000,4949,0,0
616,scan,31516,50,5000,158959,1,0
617,scan,31,50,5000,4037,0,0
618,scan,1196,50,5000,5170,0,0
619,scan,740,50,5000,4598,0,0
620,scan,211,50,5000,4048,0,0
621,scan,6430,50,5000,5511,0,0
622,scan,10675,50,5000,5099,0,0
623,scan,10160,50,5000,5590,0,0
624,scan,41,50,5000,3948,0,0
625,scan,545276,50,5000,341663,2,0
626,scan,1273,50,5000,4228,0,0
627,scan,101339,50,5000,143279,1,0
628,scan,1072,50,5000,5000,0,0
629,scan,17,50,5000,4068,0,0
630,scan,2072,50,5000,4709,0,0
631,scan,2693,50,5000,5330,0,0
632,scan,4,50,5000,3858,0,0
633,scan,3633,50,5000,5380,0,0
634,scan,85,50,5000,4108,0,0
635,scan,3605,50,5000,4298,0,0
636,scan,315727,50,5000,337224,2,0
637,scan,19502,50,5000,132209,1,1
638,scan,110,50,5000,4058,0,0
639,scan,378,50,5000,4037,0,0
640,scan,362,50,5000,4078,0,0
641,scan,2,50,5000,3927,0,0
642,scan,8455,50,5000,5700,0,0
643,scan,156,50,5000,3948,0,0
644,scan,2,50,5000,3888,0,0
645,scan,3398,50,5000,4729,0,0
646,scan,113,50,5000,3988,0,0
647,scan,985,50,5000,4338,0,0
648,scan,67083,50,5000,6092,0,0
649,scan,1,50,5000,3878,0,0
650,scan,2577,50,5000,4538,0,0
651,scan,31067,50,5000,5460,0,0
652,scan,4,50,5000,3887,0,0
653,scan,424,50,5000,4448,0,0
654,scan,783,50,5000,3957,0,0
655,scan,463008,50,5000,173476,1,0
656,scan,667,50,5000,4298,0,0
657,scan,741,50,5000,3987,0,0
658,scan,3,50,5000,3897,0,0
659,scan,2,50,5000,3958,0,0
660,scan,122,50,5000,4028,0,0
661,scan,47,50,5000,3967,0,0
662,scan,1,50,5000,3887,0,0
663,scan,32745,50,5000,166834,1,0
664,scan,96,50,5000,42840,0,0
665,scan,4394,50,5000,14517,0,0
666,scan,7,50,5000,9398,0,0
667,scan,1,50,5000,8045,0,0
668,scan,23,50,5000,8196,0,0
669,scan,7,50,5000,7855,0,0
670,scan,2,50,5000,7945,0,0
671,scan,6,50,5000,7855,0,0
672,scan,34,50,5000,7835,0,0
673,scan,2135,50,5000,8556,0,0
674,scan,19407,50,5000,9909,0,0
675,scan,165,50,5000,8205,0,0
676,scan,104,50,5000,8095,0,0
677,scan,1413,50,5000,8246,0,0
678,scan,133,50,5000,8116,0,0
