op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
1,read,5,1,100,238568,1,6
2,read,91535,1,100,338045,2,0
3,read,13538,1,100,171472,1,0
4,read,10,1,100,1973,0,0
5,read,1424,1,100,172685,1,0
6,read,1089,1,100,2014,0,0
7,read,23,1,100,1764,0,0
8,read,32,1,100,2285,0,0
9,read,209,1,100,2294,0,0
10,read,3,1,100,1653,0,0
11,read,13,1,100,1693,0,0
12,read,20,1,100,1542,0,0
13,read,16475,1,100,164559,1,0
14,read,82100,1,100,357933,2,0
15,read,9,1,100,6823,0,0
16,read,68,1,100,2325,0,0
17,read,213,1,100,2114,0,0
18,read,382577,1,100,332014,2,0
19,read,47763,1,100,326013,2,0
20,read,9,1,100,1703,0,0
21,read,80,1,100,1873,0,0
22,read,2860,1,100,173196,1,0
23,read,561134,1,100,334518,2,0
24,read,24,1,100,1633,0,0
25,read,1110,1,100,2064,0,0
26,read,1,1,100,1614,0,0
27,read,570,1,100,157687,1,0
28,read,2,1,100,1593,0,0
29,read,1,1,100,1503,0,0
30,read,136711,1,100,332004,2,0
31,read,1021,1,100,62007,1,0
32,read,1647,1,100,2985,0,1
33,read,4,1,100,1523,0,0
34,read,1,1,100,1513,0,0
35,read,1,1,100,1503,0,0
36,read,1,1,100,1463,0,0
37,read,1788,1,100,157205,1,0
38,read,27314,1,100,334258,2,0
39,read,38,1,100,1813,0,0
40,read,423664,1,100,333747,2,0
41,read,20243,1,100,170180,1,0
42,read,69,1,100,1713,0,0
43,read,32,1,100,1563,0,0
44,read,13,1,100,1563,0,0
45,read,39439,1,100,180870,1,0
46,read,1681,1,100,2124,0,0
47,read,60110,1,100,334548,2,0
48,read,59256,1,100,161564,1,0
49,read,418289,1,100,349617,2,0
50,read,19024,1,100,159890,1,0
51,read,3,1,100,1643,0,0
52,read,73,1,100,1823,0,0
53,read,3,1,100,1513,0,0
54,read,2007,1,100,3106,0,1
55,read,181512,1,100,339228,2,0
56,read,140623,1,100,165401,1,0
57,read,6,1,100,1633,0,0
58,read,105286,1,100,334398,2,0
59,read,6418,1,100,165561,1,0
60,read,6,1,100,1583,0,0
61,read,3758,1,100,161013,1,0
62,read,2777,1,100,2435,0,0
63,read,2519,1,100,2444,0,1
64,read,26713,1,100,171563,1,0
65,read,95930,1,100,160432,1,0
66,read,1,1,100,1593,0,0
67,read,1,1,100,1482,0,0
68,read,62,1,100,1713,0,0
69,read,691,1,100,2034,0,0
70,read,28872,1,100,160010,1,0
71,read,4208,1,100,135114,1,0
72,read,74055,1,100,175810,1,0
73,read,1851,1,100,1994,0,0
74,read,12,1,100,1553,0,0
75,read,1,1,100,1483,0,0
76,read,3,1,100,1473,0,0
77,read,95,1,100,1834,0,0
78,read,4936,1,100,170059,1,0
79,read,2239,1,100,148238,1,0
80,read,5,1,100,1623,0,0
81,read,957,1,100,2214,0,0
82,read,84369,1,100,166904,1,0
83,read,986,1,100,1953,0,0
84,read,234,1,100,2184,0,0
85,read,18906,1,100,1924,0,0
86,read,2,1,100,1493,0,0
87,read,62071,1,100,341842,2,0
88,read,1,1,100,1563,0,0
89,read,26246,1,100,152457,1,0
90,read,1935,1,100,2064,0,0
91,read,27718,1,100,148770,1,0
92,read,2837,1,100,2144,0,0
93,read,7,1,100,1582,0,0
94,read,3388,1,100,2996,0,1
