workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
Z,ta,layers_92,pread,128,6,0,0.00,100.00,202.41,1021.25,1223.66,1.53,1.00,10.00,0.78,55211404
Z,ta,layers_92,async,128,6,0,0.00,58.70,451.63,336.58,788.21,1.46,3.00,12.00,0.78,55211980
Z,ta,2d,pread,128,6,0,0.00,100.00,195.44,1012.86,1208.30,1.48,1.00,13.00,0.78,55187468
Z,ta,2d,async,128,6,0,0.00,68.90,401.83,282.76,684.59,1.46,3.00,12.00,0.78,55205584
Z,ta,2e_K10,pread,128,6,0,0.00,100.00,204.55,1001.12,1205.67,1.44,1.00,11.00,0.78,55206100
Z,ta,2e_K10,async,128,6,0,0.00,49.10,206.54,291.50,498.04,1.46,2.00,13.00,0.78,55206580
Z,ta,2e_K500,pread,128,6,0,0.00,100.00,204.11,1074.52,1278.63,1.47,0.00,11.00,0.78,55208464
Z,ta,2e_K500,async,128,6,0,0.00,39.70,205.18,319.42,524.60,1.43,0.00,11.00,0.78,55208804
Z,ta,2f_slru,pread,128,6,0,0.00,100.00,118.53,1580.13,1698.66,1.44,0.00,11.00,0.78,55209124
Z,ta,2f_slru,async,128,6,0,0.00,74.40,116.81,374.25,491.06,1.43,0.00,11.00,0.78,55207960
Z,orig,baseline,baseline,128,7,0,0.00,0.00,524.55,0.00,524.55,1.45,2.00,10.00,0.78,55209688
Z,vacuum,baseline,baseline,128,7,0,0.00,0.00,642.98,0.00,642.98,1.43,2.00,11.00,0.78,55210852
Z,ta,baseline,baseline,128,7,0,0.00,0.00,692.34,0.00,692.34,1.45,3.00,13.00,0.78,55211304
Z,orig,layers_5,async,128,7,0,0.00,100.00,346.12,240.67,586.79,1.43,2.00,10.00,0.78,55211260
Z,orig,layers_92,async,128,7,0,0.00,100.00,385.12,372.09,757.21,1.44,2.00,10.00,0.78,55211216
Z,orig,2d,async,128,7,0,0.00,100.00,411.27,242.21,653.48,1.44,2.00,10.00,0.80,55212632
Z,orig,2e_K10,async,128,7,0,0.00,100.00,203.51,252.87,456.38,1.44,2.00,11.00,0.80,55212892
Z,orig,2e_K500,async,128,7,0,0.00,52.60,202.84,291.16,494.00,1.41,0.00,10.00,0.80,55213440
Z,orig,2f_slru,async,128,7,0,0.00,92.00,120.62,356.41,477.03,1.42,0.00,10.00,0.80,55213184
Z,vacuum,layers_5,async,128,7,0,0.00,100.00,572.83,243.32,816.15,1.44,1.00,11.00,0.80,55214868
Z,vacuum,layers_92,async,128,7,0,0.00,100.00,567.10,356.99,924.09,1.44,1.00,11.00,0.80,55214748
Z,vacuum,2d,async,128,7,0,0.00,100.00,573.74,242.47,816.21,1.43,1.00,11.00,0.80,55214704
Z,vacuum,2e_K10,async,128,7,0,0.00,100.00,206.07,253.76,459.83,1.44,2.00,11.00,0.80,55215496
Z,vacuum,2e_K500,async,128,7,0,0.00,57.90,203.18,272.51,475.69,1.44,0.00,10.00,0.80,55215964
Z,vacuum,2f_slru,async,128,7,0,0.00,100.00,116.52,339.67,456.19,1.44,0.00,10.00,0.80,55217168
Z,ta,layers_5,async,128,7,0,0.00,100.00,598.76,243.47,842.23,1.47,3.00,12.00,0.80,55217188
Z,ta,layers_92,async,128,7,0,0.00,28.30,449.00,337.99,786.99,1.44,3.00,12.00,0.80,55216540
Z,ta,2d,async,128,7,0,0.00,68.90,463.10,288.22,751.32,1.46,3.00,12.00,0.80,55214348
Z,ta,2e_K10,async,128,7,0,0.00,56.40,209.48,295.84,505.32,1.44,2.00,13.00,0.80,55189784
Z,ta,2e_K500,async,128,7,0,0.00,29.50,204.56,321.76,526.32,1.44,0.00,11.00,0.80,55208156
Z,ta,2f_slru,async,128,7,0,0.00,71.20,117.37,367.42,484.79,1.45,0.00,11.00,0.80,55208196
Z,orig,baseline,baseline,128,8,0,0.00,0.00,521.54,0.00,521.54,1.43,2.00,10.00,0.80,55208860
Z,vacuum,baseline,baseline,128,8,0,0.00,0.00,703.95,0.00,703.95,1.43,2.00,11.00,0.80,55209096
Z,ta,baseline,baseline,128,8,0,0.00,0.00,764.01,0.00,764.01,1.47,3.00,13.00,0.80,55209184
Z,orig,layers_5,async,128,8,0,0.00,100.00,359.91,246.13,606.04,1.44,2.00,10.00,0.80,55209708
Z,orig,layers_92,async,128,8,0,0.00,100.00,379.59,366.88,746.47,1.45,2.00,10.00,0.80,55208796
Z,orig,2d,async,128,8,0,0.00,100.00,411.18,242.25,653.43,1.43,2.00,10.00,0.82,55210132
Z,orig,2e_K10,async,128,8,0,0.00,100.00,203.08,250.51,453.59,1.43,2.00,11.00,0.82,55210180
Z,orig,2e_K500,async,128,8,0,0.00,28.90,203.61,275.75,479.36,1.42,0.00,10.00,0.82,55210964
Z,orig,2f_slru,async,128,8,0,0.00,80.40,119.30,362.36,481.66,1.43,0.00,10.00,0.82,55211544
Z,vacuum,layers_5,async,128,8,0,0.00,100.00,572.73,245.21,817.94,1.45,1.00,11.00,0.82,55211332
Z,vacuum,layers_92,async,128,8,0,0.00,100.00,573.80,359.00,932.80,1.44,1.00,11.00,0.82,55211388
Z,vacuum,2d,async,128,8,0,0.00,100.00,571.85,242.71,814.56,1.44,1.00,11.00,0.82,55211392
Z,vacuum,2e_K10,async,128,8,0,0.00,100.00,201.18,252.66,453.84,1.43,2.00,11.00,0.82,55212296
Z,vacuum,2e_K500,async,128,8,0,0.00,23.70,201.37,275.80,477.17,1.43,0.00,10.00,0.82,55212376
Z,vacuum,2f_slru,async,128,8,0,0.00,100.00,117.42,335.14,452.56,1.43,0.00,10.00,0.82,55213004
Z,ta,layers_5,async,128,8,0,0.00,100.00,573.86,240.18,814.04,1.45,3.00,12.00,0.82,55212724
Z,ta,layers_92,async,128,8,0,0.00,100.00,449.95,370.48,820.43,1.45,3.00,12.00,0.82,55213168
Z,ta,2d,async,128,8,0,0.00,68.90,405.96,284.79,690.75,1.44,3.00,12.00,0.82,55213516
Z,ta,2e_K10,async,128,8,0,0.00,56.40,202.78,292.03,494.81,1.45,2.00,13.00,0.82,55213884
Z,ta,2e_K500,async,128,8,0,0.00,39.70,202.14,322.19,524.33,1.43,0.00,11.00,0.82,55214256
Z,ta,2f_slru,async,128,8,0,0.00,73.60,115.34,366.02,481.36,1.43,0.00,11.00,0.82,55214704
Z,orig,baseline,baseline,128,9,0,0.00,0.00,525.21,0.00,525.21,1.44,2.00,10.00,0.82,55215108
Z,vacuum,baseline,baseline,128,9,0,0.00,0.00,641.64,0.00,641.64,1.44,2.00,11.00,0.82,55201644
Z,ta,baseline,baseline,128,9,0,0.00,0.00,744.85,0.00,744.85,1.45,3.00,13.00,0.82,55190236
Z,orig,layers_5,async,128,9,0,0.00,100.00,356.98,246.33,603.31,1.43,2.00,10.00,0.82,55208112
Z,orig,layers_92,async,128,9,0,0.00,100.00,382.97,368.05,751.02,1.43,2.00,10.00,0.82,55207808
Z,orig,2d,async,128,9,0,0.00,100.00,383.48,243.26,626.74,1.43,2.00,10.00,0.82,55208292
Z,orig,2e_K10,async,128,9,0,0.00,100.00,202.18,253.37,455.55,1.44,2.00,11.00,0.83,55208596
Z,orig,2e_K500,async,128,9,0,0.00,42.10,204.93,279.10,484.03,1.43,0.00,10.00,0.83,55208684
Z,orig,2f_slru,async,128,9,0,0.00,92.90,121.63,359.25,480.88,1.43,0.00,10.00,0.83,55171940
Z,vacuum,layers_5,async,128,9,0,0.00,100.00,571.44,249.01,820.45,1.44,1.00,11.00,0.83,55159132
Z,vacuum,layers_92,async,128,9,0,0.00,100.00,569.81,358.30,928.11,1.44,1.00,11.00,0.83,55160020
Z,vacuum,2d,async,128,9,0,0.00,100.00,569.93,241.48,811.41,1.44,1.00,11.00,0.83,55160464
Z,vacuum,2e_K10,async,128,9,0,0.00,100.00,206.40,247.25,453.65,1.43,2.00,11.00,0.83,55160936
Z,vacuum,2e_K500,async,128,9,0,0.00,23.70,203.61,278.31,481.92,1.43,0.00,10.00,0.83,55161748
Z,vacuum,2f_slru,async,128,9,0,0.00,55.20,119.55,342.99,462.54,1.42,0.00,10.00,0.83,55161228
Z,ta,layers_5,async,128,9,0,0.00,100.00,593.57,238.49,832.06,1.46,3.00,12.00,0.83,55160940
Z,ta,layers_92,async,128,9,0,0.00,42.40,473.75,331.43,805.18,1.46,3.00,12.00,0.83,55161496
Z,ta,2d,async,128,9,0,0.00,51.10,474.55,288.25,762.80,1.44,3.00,12.00,0.83,55161756
Z,ta,2e_K10,async,128,9,0,0.00,56.40,202.61,292.22,494.83,1.44,2.00,13.00,0.83,55162228
Z,ta,2e_K500,async,128,9,0,0.00,39.70,202.86,321.11,523.97,1.44,0.00,11.00,0.83,55163304
Z,ta,2f_slru,async,128,9,0,0.00,73.60,114.94,366.60,481.54,1.43,0.00,11.00,0.83,55163016
Z,orig,baseline,baseline,128,10,0,0.00,0.00,533.96,0.00,533.96,1.43,2.00,10.00,0.83,55164032
Z,vacuum,baseline,baseline,128,10,0,0.00,0.00,708.92,0.00,708.92,1.43,2.00,11.00,0.83,55164048
Z,ta,baseline,baseline,128,10,0,0.00,0.00,694.12,0.00,694.12,1.46,3.00,13.00,0.83,55165460
Z,orig,layers_5,async,128,10,0,0.00,100.00,409.20,241.12,650.32,1.43,2.00,10.00,0.83,55166588
Z,orig,layers_92,async,128,10,0,0.00,100.00,421.25,371.97,793.22,1.44,2.00,10.00,0.83,55166660
Z,orig,2d,async,128,10,0,0.00,100.00,419.95,239.84,659.79,1.43,2.00,10.00,0.83,55167372
Z,orig,2e_K10,async,128,10,0,0.00,93.30,208.99,253.84,462.83,1.44,2.00,11.00,0.83,55156200
Z,orig,2e_K500,async,128,10,0,0.00,57.90,205.38,279.83,485.21,1.42,0.00,10.00,0.93,55145304
Z,orig,2f_slru,async,128,10,0,0.00,75.90,119.52,362.36,481.88,1.43,0.00,10.00,0.93,55162272
Z,vacuum,layers_5,async,128,10,0,0.00,100.00,569.09,240.77,809.86,1.43,1.00,11.00,0.93,55162236
Z,vacuum,layers_92,async,128,10,0,0.00,100.00,570.62,356.90,927.52,1.44,1.00,11.00,0.93,55162980
Z,vacuum,2d,async,128,10,0,0.00,100.00,569.57,241.68,811.25,1.47,1.00,11.00,0.93,55163464
Z,vacuum,2e_K10,async,128,10,0,0.00,53.30,201.63,251.83,453.46,1.45,2.00,11.00,0.93,55164008
Z,vacuum,2e_K500,async,128,10,0,0.00,57.90,203.73,281.01,484.74,1.42,0.00,10.00,0.93,55164220
Z,vacuum,2f_slru,async,128,10,0,0.00,100.00,116.95,338.68,455.63,1.43,0.00,10.00,0.93,55162992
Z,ta,layers_5,async,128,10,0,0.00,100.00,596.50,242.37,838.87,1.45,3.00,12.00,0.93,55166360
Z,ta,layers_92,async,128,10,0,0.00,100.00,467.18,335.23,802.41,1.44,3.00,12.00,0.93,55168152
Z,ta,2d,async,128,10,0,0.00,68.90,452.24,284.88,737.12,1.45,3.00,12.00,0.93,55169312
Z,ta,2e_K10,async,128,10,0,0.00,56.40,202.17,291.38,493.55,1.46,2.00,13.00,0.93,55168812
Z,ta,2e_K500,async,128,10,0,0.00,98.70,204.66,322.45,527.11,1.44,0.00,11.00,0.93,55173100
Z,ta,2f_slru,async,128,10,0,0.00,25.60,116.17,369.37,485.54,1.45,0.00,11.00,0.93,55173168
Z,orig,baseline,baseline,128,11,0,0.00,0.00,524.44,0.00,524.44,1.43,2.00,10.00,0.93,55174304
Z,vacuum,baseline,baseline,128,11,0,0.00,0.00,640.70,0.00,640.70,1.45,2.00,11.00,0.93,55170992
Z,ta,baseline,baseline,128,11,0,0.00,0.00,762.36,0.00,762.36,1.46,3.00,13.00,0.93,55126172
Z,orig,layers_5,async,128,11,0,0.00,100.00,432.71,245.01,677.72,1.46,2.00,10.00,0.93,55144572
Z,orig,layers_92,async,128,11,0,0.00,100.00,383.63,371.41,755.04,1.42,2.00,10.00,0.93,55144384
Z,orig,2d,async,128,11,0,0.00,100.00,410.37,242.86,653.23,1.44,2.00,10.00,0.93,55144420
Z,orig,2e_K10,async,128,11,0,0.00,86.70,202.75,252.53,455.28,1.45,2.00,11.00,0.93,55144372
Z,orig,2e_K500,async,128,11,0,0.00,34.20,205.55,280.45,486.00,1.41,0.00,10.00,0.93,55145288
Z,orig,2f_slru,async,128,11,0,0.00,72.30,118.57,357.89,476.46,1.42,0.00,10.00,0.93,55144656
Z,vacuum,layers_5,async,128,11,0,0.00,100.00,566.25,240.74,806.99,1.43,1.00,11.00,0.93,55140304
Z,vacuum,layers_92,async,128,11,0,0.00,100.00,568.83,358.19,927.02,1.44,1.00,11.00,0.93,55140324
Z,vacuum,2d,async,128,11,0,0.00,100.00,571.55,244.55,816.10,1.45,1.00,11.00,0.93,55129100
Z,vacuum,2e_K10,async,128,11,0,0.00,40.00,210.03,241.93,451.96,1.44,2.00,11.00,0.93,55135440
Z,vacuum,2e_K500,async,128,11,0,0.00,21.10,208.66,276.95,485.61,1.42,0.00,10.00,0.93,55153132
Z,vacuum,2f_slru,async,128,11,0,0.00,55.20,117.19,342.17,459.36,1.43,0.00,10.00,0.93,55152832
Z,ta,layers_5,async,128,11,0,0.00,100.00,601.07,244.53,845.60,1.43,3.00,12.00,0.93,55153496
Z,ta,layers_92,async,128,11,0,0.00,51.10,452.45,337.40,789.85,1.44,3.00,12.00,0.93,55155560
Z,ta,2d,async,128,11,0,0.00,68.90,470.82,289.22,760.04,1.47,3.00,12.00,0.93,55156040
Z,ta,2e_K10,async,128,11,0,0.00,41.80,202.55,296.08,498.63,1.44,2.00,13.00,0.93,55156096
Z,ta,2e_K500,async,128,11,0,0.00,29.50,203.53,315.30,518.83,1.44,0.00,11.00,0.93,55156420
Z,ta,2f_slru,async,128,11,0,0.00,74.40,122.18,371.81,493.99,1.44,0.00,11.00,0.93,55157196
