op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
238,read,9,1,100,1583,0,0
239,read,445108,1,100,332696,2,0
240,read,24270,1,100,145904,1,0
241,read,9,1,100,1653,0,0
242,read,1895,1,100,2244,0,0
243,read,61095,1,100,172484,1,0
244,read,9771,1,100,173867,1,0
245,read,14,1,100,1683,0,0
246,read,331,1,100,2084,0,0
247,read,1,1,100,1583,0,0
248,read,25122,1,100,162385,1,0
249,read,2,1,100,1704,0,0
250,read,8,1,100,1633,0,0
251,read,8667,1,100,168026,1,0
252,read,6452,1,100,2104,0,0
253,read,54,1,100,1613,0,0
254,read,56,1,100,1583,0,0
255,read,561606,1,100,337464,2,0
256,read,153822,1,100,161644,1,0
257,read,69,1,100,1754,0,0
258,read,18,1,100,1624,0,0
259,read,634,1,100,1754,0,0
260,read,136,1,100,1694,0,0
261,read,20,1,100,1593,0,0
262,read,11853,1,100,162536,1,0
263,read,549,1,100,1773,0,0
264,read,2,1,100,1593,0,0
265,read,681,1,100,2033,0,0
266,read,882,1,100,2194,0,0
267,read,968,1,100,2425,0,0
268,read,88224,1,100,174648,1,0
269,read,51780,1,100,173015,1,0
270,read,4561,1,100,2244,0,0
271,read,97,1,100,1623,0,0
272,read,102,1,100,1673,0,0
273,read,448,1,100,1943,0,0
274,read,229894,1,100,333788,2,0
275,read,337,1,100,2194,0,0
276,read,3,1,100,1593,0,0
277,read,126,1,100,1764,0,0
278,read,110771,1,100,159550,1,0
279,read,9,1,100,1703,0,0
280,read,23,1,100,1613,0,0
281,read,91642,1,100,171012,1,0
282,read,1,1,100,1724,0,0
283,read,44,1,100,1593,0,0
284,read,29,1,100,1593,0,0
285,read,32033,1,100,172975,1,0
286,read,13,1,100,1733,0,0
287,read,10252,1,100,152176,1,0
288,read,1,1,100,1623,0,0
289,read,495534,1,100,339098,2,0
290,read,2548,1,100,2915,0,1
291,read,14,1,100,1613,0,0
292,read,298987,1,100,2164,0,0
293,read,10026,1,100,3055,0,1
294,read,485451,1,100,152577,1,0
295,read,119302,1,100,168747,1,0
296,read,21000,1,100,162816,1,0
297,read,238884,1,100,172013,1,0
298,read,4459,1,100,113353,1,0
299,read,80,1,100,1874,0,0
300,read,16325,1,100,2945,0,1
301,read,2,1,100,1583,0,0
302,read,33,1,100,1653,0,0
303,read,3858,1,100,1603,0,0
304,read,14778,1,100,2054,0,0
305,read,86,1,100,1583,0,0
306,read,500,1,100,1934,0,0
307,read,111,1,100,1653,0,0
308,read,3,1,100,1553,0,0
309,read,454927,1,100,166684,1,0
310,read,418467,1,100,324389,2,0
311,read,108,1,100,1713,0,0
312,read,4168,1,100,1894,0,0
313,read,57,1,100,1583,0,0
314,read,5538,1,100,156675,1,0
315,read,466,1,100,1753,0,0
316,read,1,1,100,1553,0,0
317,read,22765,1,100,2084,0,0
318,read,8286,1,100,3036,0,1
319,read,1884,1,100,2204,0,0
320,read,1073,1,100,1994,0,0
321,read,63,1,100,1593,0,0
322,read,1,1,100,1553,0,0
323,read,5,1,100,1563,0,0
324,read,71279,1,100,161854,1,0
325,read,102458,1,100,148850,1,0
326,read,39891,1,100,142087,1,0
327,read,643,1,100,1903,0,0
328,read,12299,1,100,2865,0,1
329,read,8551,1,100,1924,0,0
330,read,1,1,100,1553,0,0
331,read,36551,1,100,173316,1,0
332,read,170,1,100,1894,0,0
333,read,102874,1,100,1894,0,0
334,read,97,1,100,1623,0,0
335,read,54138,1,100,171112,1,0
336,read,5,1,100,1703,0,0
337,read,514121,1,100,338606,2,0
338,read,12,1,100,1733,0,0
339,read,31,1,100,1683,0,0
340,read,163,1,100,1673,0,0
341,read,265,1,100,1874,0,0
342,read,582,1,100,1753,0,0
343,read,1996,1,100,1683,0,0
344,read,5,1,100,1593,0,0
345,read,761,1,100,1923,0,0
346,read,381727,1,100,327696,2,0
347,read,11372,1,100,148619,1,0
348,read,8,1,100,1643,0,0
349,read,2214,1,100,2054,0,0
350,read,699,1,100,1834,0,0
351,read,40,1,100,1543,0,0
352,read,396,1,100,1743,0,0
353,read,7,1,100,1573,0,0
354,read,3801,1,100,1934,0,0
355,read,295,1,100,1673,0,0
356,read,19010,1,100,3056,0,1
357,read,811,1,100,1844,0,0
358,read,33281,1,100,161784,1,0
359,read,457254,1,100,329639,2,0
360,read,174,1,100,1794,0,0
361,read,2,1,100,1603,0,0
362,read,33737,1,100,164349,1,0
363,read,16,1,100,1633,0,0
364,read,10954,1,100,140404,1,0
365,read,49,1,100,1743,0,0
366,read,373274,1,100,163738,1,0
367,read,1,1,100,1653,0,0
368,read,122011,1,100,152607,1,0
369,read,3,1,100,1643,0,0
370,read,2520,1,100,2174,0,0
371,read,189099,1,100,174187,1,0
372,read,1955,1,100,2164,0,0
373,read,15501,1,100,2124,0,0
374,read,41435,1,100,167164,1,0
375,read,218638,1,100,171022,1,0
376,read,599409,1,100,172645,1,0
377,read,6419,1,100,2284,0,0
