op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
1,read,193788,1,100,388029,2,6
2,read,139,1,100,164960,1,0
3,read,23748,1,100,175139,1,0
4,read,5260,1,100,166453,1,0
5,read,1,1,100,2254,0,0
6,read,8476,1,100,171913,1,0
7,read,111,1,100,2434,0,0
8,read,124173,1,100,339969,2,0
9,read,813,1,100,170841,1,0
10,read,53,1,100,1984,0,0
11,read,376,1,100,118213,1,0
12,read,220334,1,100,327316,2,0
13,read,2502,1,100,161484,1,0
14,read,61,1,100,1653,0,0
15,read,7,1,100,1993,0,0
16,read,10,1,100,1733,0,0
17,read,157,1,100,1964,0,0
18,read,359,1,100,1993,0,0
19,read,6,1,100,1563,0,0
20,read,495,1,100,2084,0,0
21,read,9,1,100,1503,0,0
22,read,74,1,100,1883,0,0
23,read,32639,1,100,328898,2,0
24,read,345,1,100,1994,0,0
25,read,1,1,100,1502,0,0
26,read,8,1,100,1683,0,0
27,read,20,1,100,1523,0,0
28,read,10716,1,100,166052,1,0
29,read,142,1,100,1723,0,0
30,read,107993,1,100,327194,2,0
31,read,169,1,100,1734,0,0
32,read,539,1,100,1834,0,0
33,read,87734,1,100,340100,2,0
34,read,1291,1,100,148850,1,0
35,read,1900,1,100,150793,1,0
36,read,5,1,100,1663,0,0
37,read,1313,1,100,1954,0,0
38,read,19820,1,100,164228,1,0
39,read,1849,1,100,2184,0,0
40,read,353178,1,100,323117,2,0
41,read,318011,1,100,164389,1,0
42,read,553420,1,100,343856,2,0
43,read,7,1,100,1663,0,0
44,read,4,1,100,1532,0,0
45,read,24807,1,100,163608,1,0
46,read,49934,1,100,334990,2,0
47,read,181,1,100,1733,0,0
48,read,22390,1,100,167675,1,0
49,read,1,1,100,1573,0,0
50,read,898,1,100,1863,0,0
51,read,2968,1,100,159680,1,0
52,read,1,1,100,1543,0,0
53,read,25516,1,100,161142,1,0
54,read,5064,1,100,3056,0,1
55,read,68,1,100,1703,0,0
56,read,1147,1,100,1983,0,0
57,read,445,1,100,1814,0,0
58,read,15,1,100,1503,0,0
59,read,510,1,100,1884,0,0
60,read,120,1,100,1924,0,0
61,read,54309,1,100,335841,2,0
62,read,352418,1,100,170971,1,0
63,read,36658,1,100,159730,1,0
64,read,3598,1,100,158588,1,0
65,read,95641,1,100,166843,1,0
66,read,6,1,100,1573,0,0
67,read,2,1,100,1482,0,0
68,read,126187,1,100,165842,1,0
69,read,18,1,100,1633,0,0
70,read,18741,1,100,161264,1,0
71,read,17,1,100,1593,0,0
72,read,1104,1,100,2014,0,0
73,read,1433,1,100,2976,0,1
74,read,81594,1,100,335681,2,0
75,read,278404,1,100,326243,2,0
76,read,23362,1,100,165571,1,0
77,read,14,1,100,1643,0,0
78,read,128259,1,100,167856,1,0
79,read,1,1,100,1553,0,0
80,read,2422,1,100,2044,0,0
81,read,401109,1,100,161633,1,1
82,read,87,1,100,1904,0,0
83,read,4,1,100,1483,0,0
84,read,627,1,100,2184,0,0
85,read,1,1,100,1463,0,0
86,read,9,1,100,1483,0,0
87,read,2,1,100,1493,0,0
88,read,31,1,100,1583,0,0
89,read,41100,1,100,178155,1,0
90,read,82,1,100,1673,0,0
91,read,6,1,100,1472,0,0
92,read,284475,1,100,169429,1,0
93,read,264,1,100,1804,0,0
94,read,240919,1,100,345289,2,0
95,read,540966,1,100,334168,2,0
96,read,350,1,100,1794,0,0
97,read,663,1,100,1864,0,0
98,read,187,1,100,1913,0,0
99,read,1,1,100,1483,0,0
100,read,139,1,100,1703,0,0
101,read,7614,1,100,167484,1,0
102,read,19184,1,100,144752,1,0
103,read,68538,1,100,354206,2,0
104,read,3606,1,100,1753,0,0
105,read,5,1,100,1523,0,0
106,read,267,1,100,1704,0,0
107,read,108,1,100,1613,0,0
108,read,96664,1,100,167134,1,0
109,read,1945,1,100,1994,0,0
110,read,354277,1,100,167285,1,0
111,read,9,1,100,1563,0,0
112,read,83,1,100,1754,0,0
113,read,662,1,100,1533,0,0
114,read,1,1,100,1463,0,0
115,read,1470,1,100,2114,0,0
116,read,79184,1,100,14307,0,1
117,read,50220,1,100,3066,0,1
118,read,3,1,100,1563,0,0
119,read,21957,1,100,223821,1,0
120,read,3935,1,100,2975,0,1
121,read,11497,1,100,166613,1,0
122,read,34,1,100,2044,0,0
123,read,150307,1,100,310513,2,0
124,read,139,1,100,1563,0,0
125,read,270,1,100,1663,0,0
126,read,1,1,100,1463,0,0
127,read,1,1,100,1453,0,0
128,read,45,1,100,1553,0,0
129,read,139180,1,100,314411,2,0
130,read,29,1,100,1593,0,0
131,read,17737,1,100,164399,1,0
132,read,25648,1,100,1893,0,0
133,read,3735,1,100,1924,0,0
134,read,33,1,100,1573,0,0
135,read,12,1,100,1473,0,0
136,read,500,1,100,1723,0,0
137,read,1,1,100,1453,0,0
138,read,504,1,100,1593,0,0
139,read,381,1,100,1723,0,0
140,read,635,1,100,1633,0,0
141,read,807,1,100,2174,0,0
142,read,79551,1,100,2595,0,1
143,read,2239,1,100,1953,0,0
144,read,12,1,100,1463,0,0
145,read,115,1,100,1713,0,0
146,read,54,1,100,1663,0,0
147,read,577689,1,100,324731,2,0
148,read,3475,1,100,1943,0,0
149,read,4309,1,100,161844,1,0
150,read,10,1,100,1543,0,0
151,read,474,1,100,1643,0,0
152,read,1796,1,100,2374,0,0
153,read,1204,1,100,1924,0,0
154,read,440512,1,100,346852,2,0
155,read,54448,1,100,2956,0,1
156,read,43,1,100,1573,0,0
157,read,12159,1,100,165772,1,0
158,read,1,1,100,1523,0,0
159,read,160,1,100,1954,0,0
160,read,128,1,100,1633,0,0
161,read,5546,1,100,2325,0,0
162,read,243674,1,100,339828,2,0
163,read,191,1,100,1793,0,0
164,read,3180,1,100,1864,0,0
165,read,90772,1,100,2264,0,0
166,read,298420,1,100,339337,2,0
167,read,536,1,100,1713,0,0
168,read,57062,1,100,167906,1,0
169,read,25045,1,100,2093,0,0
170,read,212764,1,100,334870,2,0
171,read,93390,1,100,171393,1,0
172,read,226,1,100,1704,0,0
173,read,24737,1,100,3337,0,1
174,read,155248,1,100,161785,1,0
175,read,25788,1,100,2164,0,0
176,read,241,1,100,1653,0,0
177,read,520,1,100,1563,0,0
178,read,336,1,100,1853,0,0
179,read,369905,1,100,341973,2,0
180,read,554,1,100,1963,0,0
181,read,15011,1,100,169729,1,0
182,read,3,1,100,1563,0,0
183,read,15320,1,100,2534,0,1
184,read,68908,1,100,134172,1,0
185,read,1485,1,100,2044,0,0
186,read,39,1,100,1583,0,0
187,read,2356,1,100,1993,0,0
188,read,13845,1,100,177243,1,0
189,read,521,1,100,1763,0,0
190,read,24936,1,100,1914,0,0
191,read,2019,1,100,1723,0,0
192,read,362,1,100,1833,0,0
193,read,8,1,100,1483,0,0
194,read,2,1,100,1452,0,0
195,read,32912,1,100,2755,0,1
196,read,1,1,100,1473,0,0
197,read,359070,1,100,172875,1,0
198,read,105264,1,100,178085,1,0
199,read,1,1,100,1533,0,0
200,read,46755,1,100,172404,1,0
201,read,107414,1,100,167896,1,0
202,read,3,1,100,1553,0,0
203,read,40161,1,100,168968,1,0
204,read,664,1,100,1833,0,0
205,read,8,1,100,1483,0,0
206,read,434705,1,100,174258,1,0
207,read,3985,1,100,1994,0,0
208,read,8893,1,100,143078,1,0
209,read,80330,1,100,162335,1,0
210,read,6204,1,100,171302,1,0
211,read,328029,1,100,331263,2,0
212,read,117,1,100,1824,0,0
213,read,7566,1,100,1943,0,0
214,read,1032,1,100,1763,0,0
215,read,1,1,100,1463,0,0
216,read,44818,1,100,172073,1,0
217,read,10,1,100,1543,0,0
218,read,69950,1,100,176011,1,0
219,read,297506,1,100,161894,1,0
220,read,696,1,100,1914,0,0
221,read,12,1,100,1493,0,0
222,read,48430,1,100,161143,1,0
223,read,281,1,100,1893,0,0
224,read,334908,1,100,169448,1,0
225,read,3,1,100,1543,0,0
226,read,222577,1,100,4308,0,1
227,read,519197,1,100,351581,2,0
228,read,8,1,100,1543,0,0
229,read,60,1,100,1673,0,0
230,read,5,1,100,1463,0,0
231,read,75,1,100,1633,0,0
232,read,17969,1,100,2083,0,0
233,read,43797,1,100,167896,1,0
234,read,20587,1,100,172654,1,0
235,read,7,1,100,1563,0,0
236,read,794,1,100,1883,0,0
237,read,9,1,100,1453,0,0
238,read,24,1,100,1522,0,0
239,read,1,1,100,1443,0,0
240,read,16956,1,100,160371,1,0
241,read,226136,1,100,168968,1,0
242,read,1893,1,100,1834,0,0
243,read,21,1,100,1633,0,0
244,read,63125,1,100,163337,1,0
245,read,1098,1,100,1964,0,0
246,read,84,1,100,3196,0,0
247,read,1527,1,100,1983,0,0
248,read,1,1,100,1473,0,0
249,read,351,1,100,1583,0,0
250,read,245963,1,100,3036,0,1
251,read,15189,1,100,8807,0,1
252,read,483,1,100,1593,0,0
253,read,46174,1,100,161614,1,0
254,read,2920,1,100,2043,0,0
255,read,106177,1,100,169759,1,0
256,read,30460,1,100,173356,1,0
257,read,808,1,100,1743,0,0
258,read,269063,1,100,343686,2,0
259,read,1664,1,100,2084,0,0
260,read,3,1,100,1473,0,0
261,read,143,1,100,1653,0,0
262,read,55,1,100,1563,0,0
263,read,150,1,100,1603,0,0
264,read,567,1,100,1813,0,0
265,read,1,1,100,1433,0,0
266,read,8364,1,100,1923,0,0
267,read,7,1,100,1493,0,0
268,read,1,1,100,1462,0,0
269,read,1,1,100,1433,0,0
270,read,81253,1,100,157215,1,0
271,read,1164,1,100,1984,0,0
272,read,2932,1,100,1734,0,0
273,read,26,1,100,1703,0,0
274,read,18,1,100,1513,0,0
275,read,1,1,100,1473,0,0
276,read,472,1,100,1723,0,0
277,read,23190,1,100,2855,0,1
278,read,1,1,100,1473,0,0
279,read,160,1,100,1503,0,0
280,read,106,1,100,1633,0,0
281,read,703,1,100,1723,0,0
282,read,72,1,100,1693,0,0
283,read,141730,1,100,162525,1,0
284,read,102,1,100,1763,0,0
285,read,427,1,100,1844,0,0
286,read,1,1,100,1462,0,0
287,read,485,1,100,1553,0,0
288,read,322,1,100,1813,0,0
289,read,239,1,100,1653,0,0
290,read,458,1,100,1813,0,0
291,read,492,1,100,1693,0,0
292,read,4672,1,100,123131,1,0
293,read,6,1,100,1553,0,0
294,read,45250,1,100,153939,1,0
295,read,9941,1,100,169739,1,0
296,read,82,1,100,1783,0,0
297,read,9,1,100,1473,0,0
298,read,172,1,100,1684,0,0
299,read,16,1,100,1453,0,0
300,read,139217,1,100,2214,0,0
301,read,82,1,100,1493,0,0
302,read,33529,1,100,178265,1,0
303,read,589361,1,100,336643,2,0
304,read,2809,1,100,3537,0,1
305,read,25,1,100,1583,0,0
306,read,267,1,100,1644,0,0
307,read,19,1,100,1603,0,0
308,read,1,1,100,1463,0,0
309,read,62648,1,100,151094,1,0
310,read,2,1,100,1533,0,0
311,read,3,1,100,1473,0,0
312,read,5,1,100,1462,0,0
313,read,1,1,100,1453,0,0
314,read,136,1,100,1563,0,0
315,read,26587,1,100,164299,1,0
316,read,47862,1,100,161544,1,0
317,read,565,1,100,1824,0,0
318,read,590,1,100,1864,0,0
319,read,3,1,100,1472,0,0
320,read,517,1,100,1734,0,0
321,read,14,1,100,1573,0,0
322,read,282177,1,100,13025,0,1
323,read,2,1,100,1503,0,0
324,read,111052,1,100,371538,2,0
325,read,10,1,100,1573,0,0
326,read,148,1,100,1553,0,0
327,read,5,1,100,1472,0,0
328,read,18,1,100,1493,0,0
329,read,439,1,100,1663,0,0
330,read,10486,1,100,3466,0,1
331,read,9,1,100,1493,0,0
332,read,301,1,100,1713,0,0
333,read,8219,1,100,3436,0,1
334,read,4,1,100,1463,0,0
335,read,742,1,100,2134,0,0
336,read,21411,1,100,163968,1,0
337,read,40522,1,100,125356,1,0
338,read,382174,1,100,339027,2,0
339,read,1,1,100,1523,0,0
340,read,531,1,100,1633,0,0
341,read,4,1,100,1453,0,0
342,read,98,1,100,1903,0,0
343,read,20881,1,100,2835,0,1
344,read,1,1,100,1483,0,0
345,read,68218,1,100,2905,0,1
346,read,91,1,100,1803,0,0
347,read,9727,1,100,2655,0,1
348,read,95,1,100,1553,0,0
349,read,53807,1,100,167164,1,0
350,read,13,1,100,1583,0,0
351,read,6792,1,100,163818,1,0
352,read,557,1,100,1603,0,0
353,read,29314,1,100,3897,0,1
354,read,101712,1,100,173786,1,0
355,read,29453,1,100,2385,0,0
356,read,2,1,100,1512,0,0
357,read,81924,1,100,146285,1,0
358,read,1,1,100,1543,0,0
359,read,4,1,100,1482,0,0
360,read,103,1,100,1473,0,0
361,read,1,1,100,1462,0,0
362,read,3,1,100,1543,0,0
363,read,29041,1,100,147407,1,0
364,read,1631,1,100,2013,0,0
365,read,1,1,100,1473,0,0
366,read,8389,1,100,1853,0,0
367,read,10,1,100,1483,0,0
368,read,152950,1,100,176241,1,0
369,read,2936,1,100,1913,0,0
370,read,8124,1,100,1813,0,0
371,read,87,1,100,1533,0,0
372,read,4237,1,100,1943,0,0
373,read,23,1,100,1854,0,0
374,read,8170,1,100,1773,0,0
375,read,158154,1,100,342894,2,0
376,read,27,1,100,1573,0,0
377,read,6,1,100,1493,0,0
378,read,1896,1,100,1673,0,0
379,read,64669,1,100,173766,1,0
380,read,9,1,100,1553,0,0
381,read,111,1,100,1483,0,0
382,read,44624,1,100,2736,0,1
383,read,17,1,100,1563,0,0
384,read,31278,1,100,167495,1,0
385,read,49935,1,100,2374,0,0
386,read,7209,1,100,62057,1,0
387,read,11647,1,100,1933,0,0
388,read,6,1,100,1493,0,0
389,read,871,1,100,1793,0,0
390,read,13,1,100,1492,0,0
391,read,1,1,100,1433,0,0
392,read,147,1,100,1633,0,0
393,read,244,1,100,1624,0,0
394,read,19,1,100,1513,0,0
395,read,119234,1,100,163547,1,0
