scope,measurement_file,metric,sample_count,mean,median,p25,p75,p99,min,max,comparison_basis,improvement_percent
measurement,read_zipf_full_033.txt,average_improvement_percent,1,7.34902763561925,7.34902763561925,7.34902763561925,7.34902763561925,7.34902763561925,7.34902763561925,7.34902763561925,same-layout paired baseline,7.34902763561925
measurement,read_zipf_full_033.txt,major_page_faults,1,253.0,253.0,253.0,253.0,253.0,253.0,253.0,,
measurement,read_zipf_full_033.txt,minor_page_faults,1,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,
measurement,read_zipf_full_033.txt,resident_after_cold_pages,1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,
measurement,read_zipf_full_033.txt,requested_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,read_zipf_full_033.txt,successful_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,read_zipf_full_036.txt,prefetch_elapsed_us,1,294.0,294.0,294.0,294.0,294.0,294.0,294.0,,
measurement,read_zipf_full_036.txt,first_query_latency_us,1,19.97,19.97,19.97,19.97,19.97,19.97,19.97,same-layout paired baseline,89.41650325931421
measurement,read_zipf_full_036.txt,first_query_improvement_percent,1,89.41650325931421,89.41650325931421,89.41650325931421,89.41650325931421,89.41650325931421,89.41650325931421,89.41650325931421,same-layout paired baseline,89.41650325931421
measurement,read_zipf_full_036.txt,effective_first_query_latency_us,1,313.97,313.97,313.97,313.97,313.97,313.97,313.97,same-layout paired baseline,-66.39461550691613
measurement,read_zipf_full_036.txt,effective_first_query_improvement_percent,1,-66.39461550691613,-66.39461550691613,-66.39461550691613,-66.39461550691613,-66.39461550691613,-66.39461550691613,-66.39461550691613,same-layout paired baseline,-66.39461550691613
measurement,read_zipf_full_036.txt,average_latency_us,1,43.09,43.09,43.09,43.09,43.09,43.09,43.09,same-layout paired baseline,-1.6273584905660492
measurement,read_zipf_full_036.txt,average_improvement_percent,1,-1.6273584905660492,-1.6273584905660492,-1.6273584905660492,-1.6273584905660492,-1.6273584905660492,-1.6273584905660492,-1.6273584905660492,same-layout paired baseline,-1.6273584905660492
measurement,read_zipf_full_036.txt,major_page_faults,1,245.0,245.0,245.0,245.0,245.0,245.0,245.0,,
measurement,read_zipf_full_036.txt,minor_page_faults,1,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,
measurement,read_zipf_full_036.txt,resident_after_cold_pages,1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,
measurement,read_zipf_full_036.txt,requested_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,read_zipf_full_036.txt,successful_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
strategy,,prefetch_elapsed_us,5,232.6,291.0,137.0,294.0,308.0,133.0,308.0,,
strategy,,first_query_latency_us,5,87.686,19.77,18.21,19.97,363.16,17.32,363.16,same-layout paired baseline,73.71095076966874
strategy,,first_query_improvement_percent,5,73.71095076966874,89.68754890198737,89.41650325931421,91.87234992189242,92.08481857234257,5.49353319280713,92.08481857234257,same-layout paired baseline,73.71095076966874
strategy,,effective_first_query_latency_us,5,320.286,313.97,310.77,325.32,500.16,151.21,500.16,same-layout paired baseline,-34.96337145361384
strategy,,effective_first_query_improvement_percent,5,-34.96337145361384,-48.67013984096518,-62.10421991549735,-30.15848231712079,32.51060031243026,-66.39461550691613,32.51060031243026,same-layout paired baseline,-34.96337145361384
strategy,,average_latency_us,5,45.094,44.21,43.54,45.26,49.37,43.09,49.37,same-layout paired baseline,0.20595394578206744
strategy,,average_improvement_percent,5,0.20595394578206744,-1.6273584905660492,-1.8956236835946696,0.3156708004509596,7.34902763561925,-3.111946532999154,7.34902763561925,same-layout paired baseline,0.20595394578206744
strategy,,major_page_faults,5,255.6,253.0,245.0,256.0,280.0,244.0,280.0,,
strategy,,minor_page_faults,5,64.8,64.0,63.0,70.0,72.0,55.0,72.0,,
strategy,,resident_after_cold_pages,5,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,
strategy,,requested_selected_resident_ratio,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
strategy,,successful_selected_resident_ratio,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
