scope,measurement_file,metric,sample_count,mean,median,p25,p75,p99,min,max,comparison_basis,improvement_percent
measurement,scan_zipf_full_036.txt,effective_first_query_improvement_percent,1,33.65434605005817,33.65434605005817,33.65434605005817,33.65434605005817,33.65434605005817,33.65434605005817,33.65434605005817,same-layout paired baseline,33.65434605005817
measurement,scan_zipf_full_036.txt,average_latency_us,1,45.99,45.99,45.99,45.99,45.99,45.99,45.99,same-layout paired baseline,1.2454369765943705
measurement,scan_zipf_full_036.txt,average_improvement_percent,1,1.2454369765943705,1.2454369765943705,1.2454369765943705,1.2454369765943705,1.2454369765943705,1.2454369765943705,1.2454369765943705,same-layout paired baseline,1.2454369765943705
measurement,scan_zipf_full_036.txt,major_page_faults,1,252.0,252.0,252.0,252.0,252.0,252.0,252.0,,
measurement,scan_zipf_full_036.txt,minor_page_faults,1,111.0,111.0,111.0,111.0,111.0,111.0,111.0,,
measurement,scan_zipf_full_036.txt,resident_after_cold_pages,1,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,
measurement,scan_zipf_full_036.txt,requested_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,scan_zipf_full_036.txt,successful_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
strategy,,prefetch_elapsed_us,5,6.6,7.0,6.0,7.0,8.0,5.0,8.0,,
strategy,,first_query_latency_us,5,364.65,387.46,373.15,390.88,408.77,262.99,408.77,same-layout paired baseline,15.107613035292738
strategy,,first_query_improvement_percent,5,15.107613035292738,9.642965415918477,9.213796307049126,13.891773393331036,34.89218428935706,7.897345770807989,34.89218428935706,same-layout paired baseline,15.107613035292738
strategy,,effective_first_query_latency_us,5,371.25,394.46,381.15,396.88,415.77,267.99,415.77,same-layout paired baseline,13.570187424034382
strategy,,effective_first_query_improvement_percent,5,13.570187424034382,8.010540798955255,7.820229938450822,12.045690550363457,33.65434605005817,6.320129782344195,33.65434605005817,same-layout paired baseline,13.570187424034382
strategy,,average_latency_us,5,62.882000000000005,50.42,45.99,51.56,121.97,44.47,121.97,same-layout paired baseline,-13.640507096150756
strategy,,average_improvement_percent,5,-13.640507096150756,-1.7163148550009955,-2.354851806739756,1.2454369765943705,3.5567122099327704,-68.93351800554017,3.5567122099327704,same-layout paired baseline,-13.640507096150756
strategy,,major_page_faults,5,262.4,264.0,252.0,274.0,281.0,241.0,281.0,,
strategy,,minor_page_faults,5,108.6,109.0,103.0,111.0,118.0,102.0,118.0,,
strategy,,resident_after_cold_pages,5,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,
strategy,,requested_selected_resident_ratio,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
strategy,,successful_selected_resident_ratio,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
