workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
C,ta,2d,pread,128,2,0,0.00,100.00,459.30,1003.44,1462.74,1.61,24.00,28.00,1.74,53994480
C,ta,2d,async,128,2,0,0.00,64.60,482.64,269.11,751.75,1.62,24.00,28.00,1.74,53994456
C,ta,2e_K10,pread,128,2,0,0.00,100.00,184.04,2080.28,2264.32,1.61,23.00,34.00,1.74,53995568
C,ta,2e_K10,async,128,2,0,0.00,70.70,186.37,278.82,465.19,1.60,23.00,34.00,1.74,53998240
C,ta,2e_K500,pread,128,2,0,0.00,100.00,188.81,3570.78,3759.59,1.55,0.00,38.00,1.74,53997848
C,ta,2e_K500,async,128,2,0,0.00,100.00,188.13,821.84,1009.97,1.55,0.00,38.00,1.74,53999672
C,ta,2f_slru,pread,128,2,0,0.00,100.00,100.17,3761.97,3862.14,1.55,0.00,36.00,1.74,53998420
C,ta,2f_slru,async,128,2,0,0.00,100.00,101.55,1104.49,1206.04,1.53,0.00,36.00,1.74,53999764
A,orig,baseline,baseline,128,3,0,0.00,0.00,493.06,0.00,493.06,2.33,227.00,322.00,1.76,53991652
A,vacuum,baseline,baseline,128,3,0,0.00,0.00,696.93,0.00,696.93,2.01,142.00,219.00,1.76,53990404
A,ta,baseline,baseline,128,3,0,0.00,0.00,659.63,0.00,659.63,2.33,236.00,315.00,1.76,53991460
B,orig,baseline,baseline,128,3,0,0.00,0.00,720.89,0.00,720.89,2.40,215.00,309.00,1.76,53992072
B,vacuum,baseline,baseline,128,3,0,0.00,0.00,1106.74,0.00,1106.74,2.16,144.00,237.00,1.76,53994424
B,ta,baseline,baseline,128,3,0,0.00,0.00,790.68,0.00,790.68,2.35,216.00,299.00,1.76,53994684
C,orig,baseline,baseline,128,3,0,0.00,0.00,1068.62,0.00,1068.62,1.60,24.00,25.00,1.76,53998972
C,vacuum,baseline,baseline,128,3,0,0.00,0.00,963.32,0.00,963.32,1.53,14.00,33.00,1.76,53999112
C,ta,baseline,baseline,128,3,0,0.00,0.00,852.97,0.00,852.97,1.61,25.00,27.00,1.76,53998396
A,orig,layers_5,async,128,3,0,0.00,100.00,366.44,271.14,637.58,2.31,229.00,307.00,1.76,53998508
A,orig,layers_92,async,128,3,0,0.00,100.00,334.65,394.45,729.10,2.31,225.00,305.00,1.76,53999852
A,orig,2d,async,128,3,0,0.00,100.00,348.70,311.40,660.10,2.26,230.00,334.00,1.76,54000000
A,orig,2e_K10,async,128,3,0,0.00,100.00,303.95,327.97,631.92,2.30,235.00,325.00,1.76,54000020
A,orig,2e_K500,async,128,3,0,0.00,100.00,152.32,1113.45,1265.77,2.24,240.00,454.00,1.76,54000268
A,orig,2f_slru,async,128,3,0,0.00,99.70,350.91,7559.81,7910.72,2.35,269.00,575.00,1.76,53994708
A,vacuum,layers_5,async,128,3,0,0.00,100.00,555.86,298.22,854.08,2.06,143.00,219.00,1.78,54001728
A,vacuum,layers_92,async,128,3,0,0.00,100.00,561.14,420.31,981.45,2.02,142.00,229.00,1.78,54001128
A,vacuum,2d,async,128,3,0,0.00,100.00,553.84,270.19,824.03,2.04,142.00,229.00,1.78,54000548
A,vacuum,2e_K10,async,128,3,0,0.00,100.00,556.31,288.75,845.06,2.04,143.00,236.00,1.78,54000444
A,vacuum,2e_K500,async,128,3,0,0.00,22.90,193.39,975.10,1168.49,2.04,145.00,332.00,1.78,54002236
A,vacuum,2f_slru,async,128,3,0,0.00,100.00,109.83,5750.95,5860.78,1.60,0.00,214.00,1.78,54002560
A,ta,layers_5,async,128,3,0,0.00,100.00,482.87,267.29,750.16,2.29,215.00,314.00,1.78,53997924
A,ta,layers_92,async,128,3,0,0.00,100.00,430.95,379.95,810.90,2.28,218.00,304.00,1.78,54000880
A,ta,2d,async,128,3,0,0.00,72.10,432.32,312.56,744.88,2.28,229.00,292.00,1.78,54001304
A,ta,2e_K10,async,128,3,0,0.00,77.40,440.19,332.67,772.86,2.30,222.00,300.00,1.78,54001496
A,ta,2e_K500,async,128,3,0,0.00,35.40,194.60,979.54,1174.14,2.26,233.00,452.00,1.78,54002576
A,ta,2f_slru,async,128,3,0,0.00,100.00,107.84,7502.43,7610.27,2.34,235.00,562.00,1.78,54003140
B,orig,layers_5,async,128,3,0,0.00,100.00,396.35,269.60,665.95,2.36,207.00,283.00,1.78,54004528
B,orig,layers_92,async,128,3,0,0.00,100.00,385.32,410.74,796.06,2.37,214.00,291.00,1.78,54005264
B,orig,2d,async,128,3,0,0.00,100.00,385.00,290.32,675.32,2.33,200.00,309.00,1.80,54005572
B,orig,2e_K10,async,128,3,0,0.00,100.00,374.72,301.18,675.90,2.29,201.00,298.00,1.80,54006120
B,orig,2e_K500,async,128,3,0,0.00,100.00,514.97,1169.47,1684.44,2.31,225.00,346.00,1.80,54006056
B,orig,2f_slru,async,128,3,0,0.00,100.00,107.99,7552.67,7660.66,2.37,218.00,560.00,1.80,53999328
B,vacuum,layers_5,async,128,3,0,0.00,100.00,505.96,265.99,771.95,2.18,143.00,235.00,1.80,54007844
B,vacuum,layers_92,async,128,3,0,0.00,100.00,517.45,388.35,905.80,2.18,145.00,235.00,1.80,54006124
B,vacuum,2d,async,128,3,0,0.00,100.00,466.06,344.82,810.88,2.15,145.00,235.00,1.80,53995660
B,vacuum,2e_K10,async,128,3,0,0.00,100.00,508.20,290.06,798.26,2.15,145.00,238.00,1.80,53987276
B,vacuum,2e_K500,async,128,3,0,0.00,100.00,412.25,1227.11,1639.36,2.13,151.00,279.00,1.80,53987904
B,vacuum,2f_slru,async,128,3,0,0.00,100.00,108.78,5658.34,5767.12,1.71,0.00,214.00,1.80,53989768
B,ta,layers_5,async,128,3,0,0.00,100.00,603.42,265.62,869.04,2.36,207.00,289.00,1.80,53991540
B,ta,layers_92,async,128,3,0,0.00,100.00,579.88,379.64,959.52,2.36,201.00,300.00,1.80,53988320
B,ta,2d,async,128,3,0,0.00,77.50,593.68,314.02,907.70,2.39,206.00,291.00,1.80,53987768
B,ta,2e_K10,async,128,3,0,0.00,80.00,594.00,321.08,915.08,2.33,202.00,302.00,1.80,53989380
B,ta,2e_K500,async,128,3,0,0.00,24.60,529.88,976.58,1506.46,2.32,208.00,326.00,1.80,53986452
B,ta,2f_slru,async,128,3,0,0.00,100.00,109.28,7570.55,7679.83,2.43,231.00,562.00,1.82,53981796
C,orig,layers_5,async,128,3,0,0.00,100.00,1025.93,269.62,1295.55,1.60,24.00,25.00,1.82,53989648
C,orig,layers_92,async,128,3,0,0.00,100.00,629.45,398.13,1027.58,1.60,24.00,25.00,1.82,53989268
C,orig,2d,async,128,3,0,0.00,100.00,628.62,267.53,896.15,1.60,24.00,25.00,1.82,53990328
C,orig,2e_K10,async,128,3,0,0.00,100.00,152.49,275.80,428.29,1.58,23.00,33.00,1.82,53990060
C,orig,2e_K500,async,128,3,0,0.00,68.30,158.03,676.32,834.35,1.54,0.00,36.00,1.82,53991484
C,orig,2f_slru,async,128,3,0,0.00,100.00,101.01,1017.75,1118.76,1.53,0.00,36.00,1.82,53991800
C,vacuum,layers_5,async,128,3,0,0.00,100.00,834.92,307.16,1142.08,1.51,14.00,33.00,1.82,53989716
C,vacuum,layers_92,async,128,3,0,0.00,100.00,501.72,345.29,847.01,1.51,14.00,36.00,1.82,53980712
C,vacuum,2d,async,128,3,0,0.00,100.00,497.00,222.33,719.33,1.54,14.00,36.00,1.82,53980500
C,vacuum,2e_K10,async,128,3,0,0.00,100.00,186.99,238.21,425.20,1.54,12.00,44.00,1.82,53982876
C,vacuum,2e_K500,async,128,3,0,0.00,59.80,186.32,638.31,824.63,1.50,0.00,30.00,1.82,53985068
C,vacuum,2f_slru,async,128,3,0,0.00,100.00,103.99,786.73,890.72,1.50,0.00,30.00,1.82,53987720
C,ta,layers_5,async,128,3,0,0.00,100.00,840.58,223.21,1063.79,1.62,25.00,27.00,1.82,53987748
C,ta,layers_92,async,128,3,0,0.00,51.10,478.31,364.12,842.43,1.61,24.00,28.00,1.82,53987692
C,ta,2d,async,128,3,0,0.00,64.60,480.21,301.23,781.44,1.61,24.00,28.00,1.82,53989056
C,ta,2e_K10,async,128,3,0,0.00,70.70,187.54,331.12,518.66,1.60,23.00,34.00,1.82,53988304
C,ta,2e_K500,async,128,3,0,0.00,100.00,189.66,797.36,987.02,1.55,0.00,38.00,1.83,53988904
C,ta,2f_slru,async,128,3,0,0.00,100.00,100.68,1080.76,1181.44,1.54,0.00,36.00,1.83,53989020
A,orig,baseline,baseline,128,4,0,0.00,0.00,500.25,0.00,500.25,2.29,225.00,308.00,1.83,53991800
A,vacuum,baseline,baseline,128,4,0,0.00,0.00,703.86,0.00,703.86,2.04,142.00,219.00,1.83,53992564
A,ta,baseline,baseline,128,4,0,0.00,0.00,719.32,0.00,719.32,2.31,224.00,324.00,1.83,53995644
B,orig,baseline,baseline,128,4,0,0.00,0.00,724.46,0.00,724.46,2.44,218.00,318.00,1.83,53995556
B,vacuum,baseline,baseline,128,4,0,0.00,0.00,1003.05,0.00,1003.05,2.16,144.00,237.00,1.83,53995484
B,ta,baseline,baseline,128,4,0,0.00,0.00,791.03,0.00,791.03,2.39,217.00,314.00,1.83,53992800
C,orig,baseline,baseline,128,4,0,0.00,0.00,1068.89,0.00,1068.89,1.61,24.00,25.00,1.83,53985316
C,vacuum,baseline,baseline,128,4,0,0.00,0.00,1002.05,0.00,1002.05,1.54,14.00,33.00,1.83,53986688
C,ta,baseline,baseline,128,4,0,0.00,0.00,900.96,0.00,900.96,1.62,25.00,27.00,1.83,53987308
A,orig,layers_5,async,128,4,0,0.00,100.00,367.37,271.68,639.05,2.30,227.00,296.00,1.83,53988208
A,orig,layers_92,async,128,4,0,0.00,100.00,339.02,401.81,740.83,2.28,217.00,311.00,1.83,53988588
A,orig,2d,async,128,4,0,0.00,100.00,331.04,313.24,644.28,2.31,229.00,310.00,1.83,53989552
A,orig,2e_K10,async,128,4,0,0.00,100.00,331.97,330.46,662.43,2.26,211.00,309.00,1.83,53988284
A,orig,2e_K500,async,128,4,0,0.00,100.00,163.18,1094.73,1257.91,2.19,217.00,446.00,1.85,53989860
A,orig,2f_slru,async,128,4,0,0.00,100.00,106.99,7530.31,7637.30,2.32,238.00,574.00,1.85,53992432
A,vacuum,layers_5,async,128,4,0,0.00,100.00,560.02,297.84,857.86,2.05,143.00,219.00,1.85,53993544
A,vacuum,layers_92,async,128,4,0,0.00,100.00,504.16,428.45,932.61,2.04,142.00,229.00,1.85,53994872
A,vacuum,2d,async,128,4,0,0.00,100.00,560.50,277.71,838.21,2.07,142.00,229.00,1.85,53964684
A,vacuum,2e_K10,async,128,4,0,0.00,100.00,556.59,288.84,845.43,2.05,143.00,236.00,1.85,53964140
A,vacuum,2e_K500,async,128,4,0,0.00,100.00,189.43,1077.42,1266.85,2.02,145.00,329.00,1.85,53963924
A,vacuum,2f_slru,async,128,4,0,0.00,100.00,104.98,5774.90,5879.88,1.60,0.00,214.00,1.85,53967812
A,ta,layers_5,async,128,4,0,0.00,100.00,497.57,266.43,764.00,2.24,200.00,290.00,1.85,53964192
A,ta,layers_92,async,128,4,0,0.00,33.70,436.27,377.85,814.12,2.28,215.00,312.00,1.85,53970556
A,ta,2d,async,128,4,0,0.00,72.10,443.27,313.61,756.88,2.23,209.00,295.00,1.85,53972864
A,ta,2e_K10,async,128,4,0,0.00,100.00,398.15,328.70,726.85,2.31,233.00,319.00,1.85,53972880
A,ta,2e_K500,async,128,4,0,0.00,36.60,196.93,1002.25,1199.18,2.24,226.00,430.00,1.85,53972540
A,ta,2f_slru,async,128,4,0,0.00,100.00,103.78,7466.52,7570.30,2.26,221.00,543.00,1.85,53969140
B,orig,layers_5,async,128,4,0,0.00,100.00,376.87,267.05,643.92,2.36,218.00,288.00,1.86,53975604
B,orig,layers_92,async,128,4,0,0.00,100.00,390.09,415.75,805.84,2.32,212.00,294.00,1.86,53977480
B,orig,2d,async,128,4,0,0.00,100.00,379.65,288.40,668.05,2.33,201.00,302.00,1.86,53977824
B,orig,2e_K10,async,128,4,0,0.00,100.00,383.69,302.23,685.92,2.35,230.00,310.00,1.86,53979232
B,orig,2e_K500,async,128,4,0,0.00,100.00,426.79,1145.80,1572.59,2.33,226.00,367.00,1.86,53981600
B,orig,2f_slru,async,128,4,0,0.00,100.00,109.54,7579.80,7689.34,2.31,202.00,550.00,1.86,53975892
B,vacuum,layers_5,async,128,4,0,0.00,100.00,511.16,268.25,779.41,2.14,143.00,235.00,1.86,53982136
B,vacuum,layers_92,async,128,4,0,0.00,100.00,515.27,393.29,908.56,2.12,145.00,235.00,1.86,53984400
B,vacuum,2d,async,128,4,0,0.00,100.00,513.82,283.58,797.40,2.16,145.00,235.00,1.86,53985996
B,vacuum,2e_K10,async,128,4,0,0.00,100.00,515.05,289.66,804.71,2.15,145.00,238.00,1.86,53987868
B,vacuum,2e_K500,async,128,4,0,0.00,29.70,393.60,961.27,1354.87,2.12,151.00,287.00,1.86,53987968
B,vacuum,2f_slru,async,128,4,0,0.00,100.00,103.88,5743.78,5847.66,1.71,0.00,214.00,1.86,53990424
B,ta,layers_5,async,128,4,0,0.00,100.00,594.65,269.44,864.09,2.38,207.00,308.00,1.86,53988712
B,ta,layers_92,async,128,4,0,0.00,33.70,598.20,375.56,973.76,2.34,202.00,291.00,1.86,53990516
B,ta,2d,async,128,4,0,0.00,57.50,591.36,309.41,900.77,2.37,236.00,319.00,1.86,53990640
B,ta,2e_K10,async,128,4,0,0.00,80.00,595.17,322.36,917.53,2.38,209.00,297.00,2.03,53992772
B,ta,2e_K500,async,128,4,0,0.00,26.70,525.02,976.54,1501.56,2.38,234.00,361.00,2.03,53993652
B,ta,2f_slru,async,128,4,0,0.00,100.00,104.68,7599.09,7703.77,2.34,215.00,526.00,2.03,53987044
C,orig,layers_5,async,128,4,0,0.00,100.00,1015.74,265.42,1281.16,1.60,24.00,25.00,2.03,53995096
C,orig,layers_92,async,128,4,0,0.00,100.00,632.29,403.99,1036.28,1.60,24.00,25.00,2.03,53997008
C,orig,2d,async,128,4,0,0.00,100.00,627.76,267.46,895.22,1.60,24.00,25.00,2.03,53997428
C,orig,2e_K10,async,128,4,0,0.00,100.00,154.13,282.16,436.29,1.63,23.00,33.00,2.03,53997972
C,orig,2e_K500,async,128,4,0,0.00,69.50,154.22,666.73,820.95,1.55,0.00,36.00,2.03,53999072
C,orig,2f_slru,async,128,4,0,0.00,100.00,107.48,997.35,1104.83,1.55,0.00,36.00,2.03,53999932
C,vacuum,layers_5,async,128,4,0,0.00,100.00,863.08,299.07,1162.15,1.53,14.00,33.00,2.03,53999576
C,vacuum,layers_92,async,128,4,0,0.00,100.00,473.89,425.86,899.75,1.57,14.00,36.00,2.03,54002176
C,vacuum,2d,async,128,4,0,0.00,100.00,498.45,221.28,719.73,1.52,14.00,36.00,2.03,54003744
C,vacuum,2e_K10,async,128,4,0,0.00,100.00,185.92,231.40,417.32,1.53,12.00,44.00,2.03,54002388
C,vacuum,2e_K500,async,128,4,0,0.00,47.90,188.91,629.55,818.46,1.50,0.00,30.00,2.03,54001500
C,vacuum,2f_slru,async,128,4,0,0.00,100.00,99.88,839.49,939.37,1.47,0.00,30.00,2.03,54004712
C,ta,layers_5,async,128,4,0,0.00,100.00,832.01,297.49,1129.50,1.61,25.00,27.00,2.03,54004420
C,ta,layers_92,async,128,4,0,0.00,100.00,479.43,353.06,832.49,1.61,24.00,28.00,2.03,54005336
C,ta,2d,async,128,4,0,0.00,47.90,461.61,266.73,728.34,1.62,24.00,28.00,2.03,54003784
C,ta,2e_K10,async,128,4,0,0.00,100.00,185.57,278.55,464.12,1.61,23.00,34.00,2.03,54003748
C,ta,2e_K500,async,128,4,0,0.00,100.00,189.01,747.83,936.84,1.55,0.00,38.00,2.03,54281276
C,ta,2f_slru,async,128,4,0,0.00,100.00,111.08,1131.69,1242.77,1.54,0.00,36.00,2.03,53981132
A,orig,baseline,baseline,128,5,0,0.00,0.00,494.04,0.00,494.04,2.26,225.00,308.00,2.03,53982392
A,vacuum,baseline,baseline,128,5,0,0.00,0.00,634.61,0.00,634.61,2.04,142.00,219.00,2.03,53980628
A,ta,baseline,baseline,128,5,0,0.00,0.00,649.06,0.00,649.06,2.42,275.00,333.00,2.03,53983324
B,orig,baseline,baseline,128,5,0,0.00,0.00,719.43,0.00,719.43,2.39,215.00,305.00,2.03,53984200
B,vacuum,baseline,baseline,128,5,0,0.00,0.00,1026.25,0.00,1026.25,2.17,144.00,237.00,2.03,53985896
B,ta,baseline,baseline,128,5,0,0.00,0.00,793.54,0.00,793.54,2.39,215.00,320.00,2.03,53985972
C,orig,baseline,baseline,128,5,0,0.00,0.00,1090.68,0.00,1090.68,1.59,24.00,25.00,2.03,53986596
C,vacuum,baseline,baseline,128,5,0,0.00,0.00,999.49,0.00,999.49,1.52,14.00,33.00,2.03,53986664
C,ta,baseline,baseline,128,5,0,0.00,0.00,856.37,0.00,856.37,1.61,25.00,27.00,2.03,53979808
A,orig,layers_5,async,128,5,0,0.00,100.00,329.62,267.84,597.46,2.38,263.00,316.00,2.03,53982984
A,orig,layers_92,async,128,5,0,0.00,100.00,341.92,397.63,739.55,2.25,212.00,293.00,2.03,53986044
A,orig,2d,async,128,5,0,0.00,100.00,335.42,318.00,653.42,2.31,225.00,305.00,2.03,53985880
A,orig,2e_K10,async,128,5,0,0.00,100.00,332.62,331.81,664.43,2.37,254.00,332.00,2.03,53986744
A,orig,2e_K500,async,128,5,0,0.00,100.00,155.33,1109.68,1265.01,2.27,248.00,461.00,2.03,53988152
A,orig,2f_slru,async,128,5,0,0.00,99.70,347.87,7576.63,7924.50,2.39,244.00,548.00,2.03,53936444
A,vacuum,layers_5,async,128,5,0,0.00,100.00,552.08,296.59,848.67,2.05,143.00,219.00,2.03,53945024
A,vacuum,layers_92,async,128,5,0,0.00,100.00,562.07,425.76,987.83,2.05,142.00,229.00,2.03,53946028
A,vacuum,2d,async,128,5,0,0.00,100.00,560.11,280.32,840.43,2.04,142.00,229.00,2.03,53947964
A,vacuum,2e_K10,async,128,5,0,0.00,100.00,552.69,290.58,843.27,2.04,143.00,236.00,2.03,53949100
A,vacuum,2e_K500,async,128,5,0,0.00,100.00,187.04,1092.69,1279.73,2.01,145.00,331.00,2.03,53949160
A,vacuum,2f_slru,async,128,5,0,0.00,100.00,104.64,5718.98,5823.62,1.60,0.00,214.00,2.03,53951476
A,ta,layers_5,async,128,5,0,0.00,100.00,498.22,266.74,764.96,2.29,227.00,307.00,2.03,53950712
A,ta,layers_92,async,128,5,0,0.00,51.10,429.42,377.68,807.10,2.27,213.00,302.00,2.03,53950340
A,ta,2d,async,128,5,0,0.00,53.50,458.62,310.49,769.11,2.33,233.00,315.00,2.03,53956036
A,ta,2e_K10,async,128,5,0,0.00,77.40,398.37,328.45,726.82,2.35,239.00,317.00,2.03,53958076
A,ta,2e_K500,async,128,5,0,0.00,36.50,201.17,994.54,1195.71,2.28,241.00,457.00,2.02,53958248
A,ta,2f_slru,async,128,5,0,0.00,100.00,105.47,7545.98,7651.45,2.25,221.00,540.00,2.02,53953028
B,orig,layers_5,async,128,5,0,0.00,100.00,388.06,264.96,653.02,2.37,206.00,305.00,2.02,53959136
B,orig,layers_92,async,128,5,0,0.00,100.00,394.46,410.42,804.88,2.33,201.00,286.00,2.02,53958560
B,orig,2d,async,128,5,0,0.00,100.00,389.25,283.07,672.32,2.34,205.00,303.00,2.02,53960040
B,orig,2e_K10,async,128,5,0,0.00,100.00,382.45,302.48,684.93,2.32,205.00,305.00,2.02,53962304
B,orig,2e_K500,async,128,5,0,0.00,100.00,431.11,1145.56,1576.67,2.36,241.00,381.00,2.02,53963768
B,orig,2f_slru,async,128,5,0,0.00,100.00,112.47,7533.70,7646.17,2.31,207.00,551.00,2.02,53958512
B,vacuum,layers_5,async,128,5,0,0.00,100.00,509.77,265.05,774.82,2.19,143.00,235.00,2.02,53964112
B,vacuum,layers_92,async,128,5,0,0.00,100.00,524.18,398.47,922.65,2.14,145.00,235.00,2.02,53965296
B,vacuum,2d,async,128,5,0,0.00,100.00,508.85,279.64,788.49,2.14,145.00,235.00,2.02,53966148
B,vacuum,2e_K10,async,128,5,0,0.00,100.00,515.78,295.35,811.13,2.16,145.00,238.00,2.02,53965996
B,vacuum,2e_K500,async,128,5,0,0.00,18.40,515.25,927.62,1442.87,2.13,151.00,285.00,2.02,53966164
B,vacuum,2f_slru,async,128,5,0,0.00,100.00,100.71,5742.32,5843.03,1.72,0.00,214.00,2.02,53969712
B,ta,layers_5,async,128,5,0,0.00,100.00,609.08,264.35,873.43,2.38,205.00,283.00,2.02,53971080
B,ta,layers_92,async,128,5,0,0.00,33.70,590.20,374.24,964.44,2.34,209.00,308.00,2.02,53973236
B,ta,2d,async,128,5,0,0.00,100.00,624.66,342.47,967.13,2.47,213.00,316.00,2.02,53970496
B,ta,2e_K10,async,128,5,0,0.00,98.00,596.14,323.34,919.48,2.32,188.00,281.00,2.02,53971424
B,ta,2e_K500,async,128,5,0,0.00,39.10,622.86,1011.98,1634.84,2.39,230.00,367.00,2.02,53972932
B,ta,2f_slru,async,128,5,0,0.00,98.90,411.87,7629.48,8041.35,2.35,227.00,554.00,2.02,53968108
C,orig,layers_5,async,128,5,0,0.00,100.00,951.73,267.02,1218.75,1.60,24.00,25.00,2.02,53975528
C,orig,layers_92,async,128,5,0,0.00,100.00,633.53,400.47,1034.00,1.61,24.00,25.00,2.02,53977204
C,orig,2d,async,128,5,0,0.00,100.00,627.09,268.88,895.97,1.62,24.00,25.00,2.02,53978536
C,orig,2e_K10,async,128,5,0,0.00,100.00,151.18,281.57,432.75,1.59,23.00,33.00,2.02,53977084
C,orig,2e_K500,async,128,5,0,0.00,67.50,155.14,676.97,832.11,1.52,0.00,36.00,2.02,53976688
C,orig,2f_slru,async,128,5,0,0.00,100.00,101.86,1027.36,1129.22,1.56,0.00,36.00,2.02,53980332
C,vacuum,layers_5,async,128,5,0,0.00,100.00,837.63,305.08,1142.71,1.53,14.00,33.00,2.02,53980748
C,vacuum,layers_92,async,128,5,0,0.00,100.00,502.92,343.28,846.20,1.56,14.00,36.00,2.02,53981300
C,vacuum,2d,async,128,5,0,0.00,100.00,469.19,221.21,690.40,1.52,14.00,36.00,2.02,53982088
C,vacuum,2e_K10,async,128,5,0,0.00,100.00,189.04,232.54,421.58,1.53,12.00,44.00,2.02,53983868
C,vacuum,2e_K500,async,128,5,0,0.00,60.40,187.87,656.64,844.51,1.51,0.00,30.00,2.02,53979604
C,vacuum,2f_slru,async,128,5,0,0.00,100.00,105.15,821.72,926.87,1.49,0.00,30.00,2.02,53982492
C,ta,layers_5,async,128,5,0,0.00,100.00,881.75,258.32,1140.07,1.62,25.00,27.00,2.02,53984696
C,ta,layers_92,async,128,5,0,0.00,29.30,479.88,316.26,796.14,1.62,24.00,28.00,2.02,53983936
C,ta,2d,async,128,5,0,0.00,64.60,481.12,269.62,750.74,1.61,24.00,28.00,2.02,53983700
C,ta,2e_K10,async,128,5,0,0.00,70.70,189.95,358.60,548.55,1.62,23.00,34.00,2.02,53981904
C,ta,2e_K500,async,128,5,0,0.00,100.00,188.30,750.35,938.65,1.56,0.00,38.00,2.02,53982772
C,ta,2f_slru,async,128,5,0,0.00,100.00,103.17,1015.12,1118.29,1.55,0.00,36.00,2.02,53981396
A,orig,baseline,baseline,128,6,0,0.00,0.00,491.62,0.00,491.62,2.25,225.00,307.00,2.02,53984084
A,vacuum,baseline,baseline,128,6,0,0.00,0.00,690.89,0.00,690.89,2.06,142.00,219.00,2.02,53985084
A,ta,baseline,baseline,128,6,0,0.00,0.00,714.63,0.00,714.63,2.33,237.00,313.00,2.02,53987876
B,orig,baseline,baseline,128,6,0,0.00,0.00,737.55,0.00,737.55,2.38,207.00,295.00,2.02,53988948
B,vacuum,baseline,baseline,128,6,0,0.00,0.00,1039.50,0.00,1039.50,2.15,144.00,237.00,2.02,53988200
B,ta,baseline,baseline,128,6,0,0.00,0.00,817.62,0.00,817.62,2.36,208.00,300.00,2.02,53990616
C,orig,baseline,baseline,128,6,0,0.00,0.00,1056.57,0.00,1056.57,1.59,24.00,25.00,2.02,53990520
C,vacuum,baseline,baseline,128,6,0,0.00,0.00,1003.05,0.00,1003.05,1.53,14.00,33.00,2.02,53989024
C,ta,baseline,baseline,128,6,0,0.00,0.00,935.67,0.00,935.67,1.63,25.00,27.00,2.02,53989652
A,orig,layers_5,async,128,6,0,0.00,100.00,377.85,266.25,644.10,2.26,222.00,287.00,2.02,53994492
A,orig,layers_92,async,128,6,0,0.00,100.00,332.93,412.26,745.19,2.24,209.00,309.00,2.02,54003120
A,orig,2d,async,128,6,0,0.00,100.00,303.74,316.85,620.59,2.26,207.00,305.00,2.02,54003652
A,orig,2e_K10,async,128,6,0,0.00,100.00,341.73,330.30,672.03,2.29,228.00,328.00,2.02,54003812
A,orig,2e_K500,async,128,6,0,0.00,100.00,152.72,1110.61,1263.33,2.26,233.00,457.00,2.02,54005976
A,orig,2f_slru,async,128,6,0,0.00,100.00,108.12,7612.31,7720.43,2.27,230.00,562.00,2.02,53998912
A,vacuum,layers_5,async,128,6,0,0.00,100.00,556.07,299.83,855.90,2.04,143.00,219.00,2.02,54005776
A,vacuum,layers_92,async,128,6,0,0.00,100.00,563.69,427.58,991.27,2.05,142.00,229.00,2.02,54004724
A,vacuum,2d,async,128,6,0,0.00,100.00,559.89,277.33,837.22,2.07,142.00,229.00,2.02,54003328
A,vacuum,2e_K10,async,128,6,0,0.00,100.00,553.39,288.13,841.52,2.06,143.00,236.00,2.02,54004560
A,vacuum,2e_K500,async,128,6,0,0.00,16.60,192.89,921.83,1114.72,1.99,145.00,330.00,2.02,54005996
A,vacuum,2f_slru,async,128,6,0,0.00,100.00,107.63,5778.57,5886.20,1.60,0.00,214.00,2.02,54006416
A,ta,layers_5,async,128,6,0,0.00,100.00,496.08,267.98,764.06,2.34,235.00,301.00,2.02,54005664
A,ta,layers_92,async,128,6,0,0.00,51.10,427.63,378.35,805.98,2.25,215.00,298.00,2.02,54006716
A,ta,2d,async,128,6,0,0.00,53.50,440.34,317.73,758.07,2.31,225.00,314.00,2.02,54002716
A,ta,2e_K10,async,128,6,0,0.00,100.00,378.15,330.87,709.02,2.29,222.00,299.00,2.02,53988788
A,ta,2e_K500,async,128,6,0,0.00,38.50,194.82,1008.67,1203.49,2.24,242.00,456.00,2.02,53988368
A,ta,2f_slru,async,128,6,0,0.00,100.00,113.32,7529.14,7642.46,2.19,195.00,543.00,2.02,53982052
B,orig,layers_5,async,128,6,0,0.00,100.00,379.18,262.14,641.32,2.32,207.00,304.00,2.02,53990576
B,orig,layers_92,async,128,6,0,0.00,100.00,388.97,411.01,799.98,2.32,204.00,288.00,2.02,53991576
B,orig,2d,async,128,6,0,0.00,100.00,389.15,286.75,675.90,2.31,199.00,309.00,2.02,53993288
B,orig,2e_K10,async,128,6,0,0.00,100.00,383.49,301.04,684.53,2.34,203.00,297.00,2.02,53994440
B,orig,2e_K500,async,128,6,0,0.00,100.00,428.57,1158.05,1586.62,2.33,229.00,354.00,2.02,53995072
B,orig,2f_slru,async,128,6,0,0.00,100.00,113.32,7511.00,7624.32,2.33,214.00,530.00,2.02,53995032
B,vacuum,layers_5,async,128,6,0,0.00,100.00,512.91,267.66,780.57,2.15,143.00,235.00,2.02,53993816
B,vacuum,layers_92,async,128,6,0,0.00,100.00,519.51,393.13,912.64,2.18,145.00,235.00,2.02,53992744
B,vacuum,2d,async,128,6,0,0.00,100.00,517.03,280.36,797.39,2.16,145.00,235.00,2.02,53994344
