cell_id,status,measurement_file,repetition,selected_interior,selected_leaf,syscall_count,prefetch_elapsed_us,first_query_latency_us,average_latency_us,major_page_faults,minor_page_faults,resident_after_cold_pages,requested_selected_resident_ratio,successful_selected_resident_ratio
33babfe3d58cd39dfa8812663d817e1a6ba4d128a7caf04ff49bb2176c34fad2,completed,read_zipf_full_034.txt,1,,,,,224.05,42.73,243,64,16,,
b5502c23d19521ccdc771cdc4ae54a6b80c89983d759e2bdbd23e0efaff1f870,completed,read_zipf_full_046.txt,1,,,,,218.82,44.35,257,69,16,,
aea238c0b6a843b0af01952b39bb15581749265249badf30e9cc4ae74e92a468,completed,read_zipf_full_027.txt,1,,,,,191.71,47.88,279,55,16,,
2ffe16b76dfd0876f35ac88efed7bbaf37bc2ca08970f89b3c60dbc79e0fed5a,completed,read_zipf_full_033.txt,1,,,,,384.27,48.85,254,71,16,,
2d2906920ff825bc16d22367d38c5e9328fc181679a89610cdf07ecd4a22d895,completed,read_zipf_full_036.txt,1,,,,,188.69,42.4,245,61,16,,
