op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
1,scan,1,50,5000,234721,1,9
2,scan,97,50,5000,8557,0,0
3,scan,2,50,5000,5059,0,1
4,scan,3,50,5000,4268,0,0
5,scan,30406,50,5000,337364,2,0
6,scan,3021,50,5000,169919,1,0
7,scan,137273,50,5000,329580,2,0
8,scan,2,50,5000,4248,0,0
9,scan,40471,50,5000,331253,2,1
10,scan,2333,50,5000,167034,1,0
11,scan,96,50,5000,4278,0,0
12,scan,2434,50,5000,5851,0,0
13,scan,1111,50,5000,168837,1,0
14,scan,11245,50,5000,174558,1,1
15,scan,18952,50,5000,171061,1,0
16,scan,5,50,5000,4198,0,0
17,scan,4928,50,5000,170741,1,0
18,scan,2,50,5000,4167,0,0
19,scan,8,50,5000,4098,0,0
20,scan,178,50,5000,6302,0,0
21,scan,419,50,5000,152908,1,0
22,scan,67,50,5000,4358,0,0
23,scan,5,50,5000,4167,0,0
24,scan,74,50,5000,4158,0,0
25,scan,71805,50,5000,339839,2,0
26,scan,290414,50,5000,339579,2,0
27,scan,2,50,5000,4197,0,0
28,scan,4,50,5000,4108,0,0
29,scan,9274,50,5000,169969,1,0
30,scan,15,50,5000,4278,0,0
31,scan,19883,50,5000,167595,1,1
32,scan,112161,50,5000,326704,2,0
33,scan,683,50,5000,6532,0,1
34,scan,2,50,5000,4128,0,0
35,scan,4,50,5000,4118,0,0
36,scan,241975,50,5000,326644,2,0
37,scan,205385,50,5000,336272,2,0
38,scan,1,50,5000,4167,0,0
39,scan,469176,50,5000,344868,2,0
40,scan,348,50,5000,5150,0,0
41,scan,484632,50,5000,177083,1,1
42,scan,193,50,5000,4248,0,0
43,scan,11334,50,5000,18204,0,1
44,scan,126,50,5000,4248,0,0
45,scan,4,50,5000,4118,0,0
46,scan,176,50,5000,4218,0,0
47,scan,2769,50,5000,6853,0,1
48,scan,264570,50,5000,410542,2,0
49,scan,573991,50,5000,337624,2,1
50,scan,24841,50,5000,172494,1,0
51,scan,85370,50,5000,336853,2,0
52,scan,186420,50,5000,177213,1,0
53,scan,3051,50,5000,4639,0,0
54,scan,2,50,5000,4137,0,0
55,scan,477020,50,5000,171172,1,0
56,scan,1,50,5000,4158,0,0
57,scan,150173,50,5000,329880,2,0
58,scan,335531,50,5000,339609,2,0
59,scan,31,50,5000,4248,0,0
60,scan,296348,50,5000,180409,1,0
61,scan,280533,50,5000,344768,2,0
62,scan,14,50,5000,4208,0,0
63,scan,6921,50,5000,172614,1,0
64,scan,505207,50,5000,333176,2,0
65,scan,13367,50,5000,182513,1,0
66,scan,1,50,5000,4097,0,0
67,scan,4,50,5000,4128,0,0
68,scan,24276,50,5000,159209,1,0
69,scan,2,50,5000,4158,0,0
70,scan,178193,50,5000,341331,2,0
71,scan,3382,50,5000,148860,1,0
72,scan,80,50,5000,4358,0,0
73,scan,23514,50,5000,172634,1,0
74,scan,444,50,5000,4248,0,0
75,scan,20307,50,5000,163317,1,0
76,scan,114,50,5000,4268,0,0
77,scan,12816,50,5000,165862,1,0
