scope,measurement_file,metric,sample_count,mean,median,p25,p75,p99,min,max,comparison_basis,improvement_percent
measurement,scan_zipf_full_036.txt,average_latency_us,1,41.56,41.56,41.56,41.56,41.56,41.56,41.56,same-layout paired baseline,10.757998711616915
measurement,scan_zipf_full_036.txt,average_improvement_percent,1,10.757998711616915,10.757998711616915,10.757998711616915,10.757998711616915,10.757998711616915,10.757998711616915,10.757998711616915,same-layout paired baseline,10.757998711616915
measurement,scan_zipf_full_036.txt,major_page_faults,1,220.0,220.0,220.0,220.0,220.0,220.0,220.0,,
measurement,scan_zipf_full_036.txt,minor_page_faults,1,151.0,151.0,151.0,151.0,151.0,151.0,151.0,,
measurement,scan_zipf_full_036.txt,resident_after_cold_pages,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,
measurement,scan_zipf_full_036.txt,requested_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
measurement,scan_zipf_full_036.txt,successful_selected_resident_ratio,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
strategy,,prefetch_elapsed_us,5,124.6,118.0,112.0,141.0,141.0,111.0,141.0,,
strategy,,first_query_latency_us,5,303.882,251.54,233.29,259.01,561.49,214.08,561.49,same-layout paired baseline,29.082449167417685
strategy,,first_query_improvement_percent,5,29.082449167417685,41.640755261141905,41.3399874070101,42.24494343079247,50.59882312218761,-30.412263384043666,50.59882312218761,same-layout paired baseline,29.082449167417685
strategy,,effective_first_query_latency_us,5,428.48199999999997,377.01,374.28999999999996,392.53999999999996,672.49,326.08000000000004,672.49,same-layout paired baseline,-0.11799624436647722
strategy,,effective_first_query_improvement_percent,5,-0.11799624436647722,8.458291551036599,7.337905082563821,15.053400027037988,24.753663320641508,-56.1932412031123,24.753663320641508,same-layout paired baseline,-0.11799624436647722
strategy,,average_latency_us,5,52.510000000000005,43.59,41.56,45.33,91.81,40.26,91.81,same-layout paired baseline,-2.0142741768964725
strategy,,average_improvement_percent,5,-2.0142741768964725,10.757998711616915,7.978075517661389,12.687052700065065,39.62603878116343,-81.12053659498916,39.62603878116343,same-layout paired baseline,-2.0142741768964725
strategy,,major_page_faults,5,229.2,234.0,220.0,239.0,239.0,214.0,239.0,,
strategy,,minor_page_faults,5,149.0,151.0,147.0,153.0,155.0,139.0,155.0,,
strategy,,resident_after_cold_pages,5,105.0,105.0,105.0,105.0,105.0,105.0,105.0,,
strategy,,requested_selected_resident_ratio,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
strategy,,successful_selected_resident_ratio,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
